,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
254,John Carpenter,Richard Epcar,Michael McKean,Patricia Heaton,Comedy Romance Sci-Fi Thriller,memoirs of an invisible man,Richard Epcar Michael McKean Patricia Heaton John Carpenter Comedy Romance Sci-Fi Thriller
255,Mic Rodgers,Michael Jai White,Daniel von Bargen,Xander Berkeley,Action Sci-Fi,universal soldier: the return,Michael Jai White Daniel von Bargen Xander Berkeley Mic Rodgers Action Sci-Fi
256,Christian Alvart,Norman Reedus,Dennis Quaid,Eddie Rouse,Action Horror Mystery Sci-Fi Thriller,pandorum,Norman Reedus Dennis Quaid Eddie Rouse Christian Alvart Action Horror Mystery Sci-Fi Thriller
257,Gary Fleder,Gary Dourdan,Mekhi Phifer,Tim Guinee,Drama Mystery Sci-Fi Thriller,impostor,Gary Dourdan Mekhi Phifer Tim Guinee Gary Fleder Drama Mystery Sci-Fi Thriller
258,Jean-Marie PoirÃÂ©,Bridgette Wilson-Sampras,Matt Ross,John Aylward,Comedy Fantasy Sci-Fi,just visiting,Bridgette Wilson-Sampras Matt Ross John Aylward Jean-Marie PoirÃÂ© Comedy Fantasy Sci-Fi
259,Danny Boyle,Chris Evans,Benedict Wong,Troy Garity,Adventure Sci-Fi Thriller,sunshine,Chris Evans Benedict Wong Troy Garity Danny Boyle Adventure Sci-Fi Thriller
260,Joon-ho Bong,Chris Evans,Ewen Bremner,Kang-ho Song,Action Drama Sci-Fi Thriller,snowpiercer,Chris Evans Ewen Bremner Kang-ho Song Joon-ho Bong Action Drama Sci-Fi Thriller
261,Robert Schwentke,Arliss Howard,Brooklynn Proulx,Michelle Nolden,Drama Fantasy Romance Sci-Fi,the time traveler's wife,Arliss Howard Brooklynn Proulx Michelle Nolden Robert Schwentke Drama Fantasy Romance Sci-Fi
262,Tim Burton,Martin Landau,Catherine O'Hara,Atticus Shaffer,Animation Comedy Family Horror Sci-Fi,frankenweenie,Martin Landau Catherine O'Hara Atticus Shaffer Tim Burton Animation Comedy Family Horror Sci-Fi
263,Joss Whedon,Adam Baldwin,Sean Maher,Michael Hitchcock,Action Adventure Sci-Fi Thriller,serenity,Adam Baldwin Sean Maher Michael Hitchcock Joss Whedon Action Adventure Sci-Fi Thriller
264,Richard Lester,Margot Kidder,Robert Vaughn,Jackie Cooper,Action Comedy Sci-Fi,superman iii,Margot Kidder Robert Vaughn Jackie Cooper Richard Lester Action Comedy Sci-Fi
265,Robert Rodriguez,Steve Buscemi,Alexa PenaVega,Emily Osment,Action Adventure Comedy Family Sci-Fi,spy kids 2: island of lost dreams,Steve Buscemi Alexa PenaVega Emily Osment Robert Rodriguez Action Adventure Comedy Family Sci-Fi
266,David Carson,LeVar Burton,Alan Ruck,Jonathan Frakes,Action Adventure Mystery Sci-Fi Thriller,star trek: generations,LeVar Burton Alan Ruck Jonathan Frakes David Carson Action Adventure Mystery Sci-Fi Thriller
267,unknown,Joseph Gordon-Levitt,Wayne Knight,Kristen Johnston,Comedy Family Sci-Fi,3rd rock from the sunÃÂ            ,Joseph Gordon-Levitt Wayne Knight Kristen Johnston unknown Comedy Family Sci-Fi
268,John Carpenter,Wilford Brimley,Richard Masur,David Clennon,Horror Mystery Sci-Fi,the thing,Wilford Brimley Richard Masur David Clennon John Carpenter Horror Mystery Sci-Fi
269,David Twohy,Vin Diesel,Nolan Gerard Funk,Bokeem Woodbine,Action Sci-Fi Thriller,riddick,Vin Diesel Nolan Gerard Funk Bokeem Woodbine David Twohy Action Sci-Fi Thriller
270,Gil Kenan,Bill Murray,Toby Jones,Harry Treadaway,Adventure Family Fantasy Sci-Fi,city of ember,Bill Murray Toby Jones Harry Treadaway Gil Kenan Adventure Family Fantasy Sci-Fi
271,J Blakeson,ChloÃÂ« Grace Moretz,Maggie Siff,Nick Robinson,Action Adventure Sci-Fi Thriller,the 5th wave,ChloÃÂ« Grace Moretz Maggie Siff Nick Robinson J Blakeson Action Adventure Sci-Fi Thriller
272,Fedor Bondarchuk,Yuliya Snigir,Fedor Bondarchuk,Aleksey Serebryakov,Action Adventure Sci-Fi,obitaemyy ostrov,Yuliya Snigir Fedor Bondarchuk Aleksey Serebryakov Fedor Bondarchuk Action Adventure Sci-Fi
273,Steve Pink,Charlie McDermott,Collette Wolfe,Crystal Lowe,Comedy Sci-Fi,hot tub time machine,Charlie McDermott Collette Wolfe Crystal Lowe Steve Pink Comedy Sci-Fi
274,Andrew Niccol,Blair Underwood,Xander Berkeley,Mason Gamble,Drama Sci-Fi Thriller,gattaca,Blair Underwood Xander Berkeley Mason Gamble Andrew Niccol Drama Sci-Fi Thriller
275,Kirk De Micco,Cheryl Hines,Kenan Thompson,Omid Abtahi,Adventure Animation Comedy Family Sci-Fi,space chimps,Cheryl Hines Kenan Thompson Omid Abtahi Kirk De Micco Adventure Animation Comedy Family Sci-Fi
276,Robert Rodriguez,Alexa PenaVega,Cheech Marin,Daryl Sabara,Action Adventure Comedy Family Sci-Fi,spy kids,Alexa PenaVega Cheech Marin Daryl Sabara Robert Rodriguez Action Adventure Comedy Family Sci-Fi
277,Robert Wise,Leonard Nimoy,Nichelle Nichols,Walter Koenig,Adventure Mystery Sci-Fi,star trek: the motion picture,Leonard Nimoy Nichelle Nichols Walter Koenig Robert Wise Adventure Mystery Sci-Fi
278,Mike Mitchell,Michael Angarano,Kelly Preston,Nicholas Braun,Adventure Comedy Family Sci-Fi,sky high,Michael Angarano Kelly Preston Nicholas Braun Mike Mitchell Adventure Comedy Family Sci-Fi
279,Roger Donaldson,Natasha Henstridge,Marg Helgenberger,Jordan Lund,Action Horror Sci-Fi Thriller,species,Natasha Henstridge Marg Helgenberger Jordan Lund Roger Donaldson Action Horror Sci-Fi Thriller
280,Tarsem Singh,Dylan Baker,Jake Weber,James Gammon,Horror Sci-Fi Thriller,the cell,Dylan Baker Jake Weber James Gammon Tarsem Singh Horror Sci-Fi Thriller
281,Kevin Munroe,Chris Evans,Sarah Michelle Gellar,Mako,Action Adventure Animation Comedy Family Fantasy Sci-Fi,tmnt,Chris Evans Sarah Michelle Gellar Mako Kevin Munroe Action Adventure Animation Comedy Family Fantasy Sci-Fi
282,Patrick Tatopoulos,Craig Parker,Kevin Grevioux,Steven Mackintosh,Action Adventure Fantasy Sci-Fi Thriller,underworld: rise of the lycans,Craig Parker Kevin Grevioux Steven Mackintosh Patrick Tatopoulos Action Adventure Fantasy Sci-Fi Thriller
283,Paul W.S. Anderson,Milla Jovovich,Jaymes Butler,Colin Salmon,Action Horror Sci-Fi,resident evil,Milla Jovovich Jaymes Butler Colin Salmon Paul W.S. Anderson Action Horror Sci-Fi
284,Andrew Niccol,Matt Bomer,Olivia Wilde,Justin Timberlake,Action Sci-Fi Thriller,in time,Matt Bomer Olivia Wilde Justin Timberlake Andrew Niccol Action Sci-Fi Thriller
285,Stephen Hopkins,Adam Baldwin,Robert Davi,Kevin Peter Hall,Action Horror Sci-Fi,predator 2,Adam Baldwin Robert Davi Kevin Peter Hall Stephen Hopkins Action Horror Sci-Fi
286,Hugh Wilson,Brendan Fraser,Sissy Spacek,Douglas Smith,Comedy Drama Romance Sci-Fi,blast from the past,Brendan Fraser Sissy Spacek Douglas Smith Hugh Wilson Comedy Drama Romance Sci-Fi
287,Mike Hodges,Brian Blessed,William Hootkins,Sam J. Jones,Action Adventure Sci-Fi,flash gordon,Brian Blessed William Hootkins Sam J. Jones Mike Hodges Action Adventure Sci-Fi
288,Chris Carter,Mitch Pileggi,Callum Rennie,Nicki Aycox,Drama Mystery Sci-Fi Thriller,the x files: i want to believe,Mitch Pileggi Callum Rennie Nicki Aycox Chris Carter Drama Mystery Sci-Fi Thriller
289,Craig Mazin,Drake Bell,Tracy Morgan,Marion Ross,Action Comedy Sci-Fi Thriller,superhero movie,Drake Bell Tracy Morgan Marion Ross Craig Mazin Action Comedy Sci-Fi Thriller
290,Kimble Rendall,Alex Russell,Cariba Heine,Richard Brancatisano,Action Horror Sci-Fi,bait,Alex Russell Cariba Heine Richard Brancatisano Kimble Rendall Action Horror Sci-Fi
291,Peter Hewitt,Kevin Zegers,Rip Torn,Thomas F. Wilson,Action Adventure Family Sci-Fi,zoom,Kevin Zegers Rip Torn Thomas F. Wilson Peter Hewitt Action Adventure Family Sci-Fi
292,Bille August,Jim Broadbent,Tom Wilkinson,Julia Ormond,Action Drama Sci-Fi Thriller,smilla's sense of snow,Jim Broadbent Tom Wilkinson Julia Ormond Bille August Action Drama Sci-Fi Thriller
293,Wes Ball,Ki Hong Lee,Aml Ameen,Jacob Latimore,Action Mystery Sci-Fi Thriller,the maze runner,Ki Hong Lee Aml Ameen Jacob Latimore Wes Ball Action Mystery Sci-Fi Thriller
294,Darren Aronofsky,Hugh Jackman,Ellen Burstyn,Mark Margolis,Drama Sci-Fi,the fountain,Hugh Jackman Ellen Burstyn Mark Margolis Darren Aronofsky Drama Sci-Fi
295,Chris Gorak,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze,Action Adventure Horror Sci-Fi Thriller,the darkest hour,Max Minghella Veronika Vernadskaya Dato Bakhtadze Chris Gorak Action Adventure Horror Sci-Fi Thriller
296,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,Action Adventure Fantasy Sci-Fi,star wars: episode vi - return of the jedi,Harrison Ford Ian McDiarmid Kenny Baker Richard Marquand Action Adventure Fantasy Sci-Fi
297,Neil Marshall,Ryan Kruger,Jason Cope,Jeremy Crutchley,Action Sci-Fi Thriller,doomsday,Ryan Kruger Jason Cope Jeremy Crutchley Neil Marshall Action Sci-Fi Thriller
298,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,Drama Fantasy Romance Sci-Fi,phenomenon,Robert Duvall Kyra Sedgwick David Gallagher Jon Turteltaub Drama Fantasy Romance Sci-Fi
299,Duncan Jones,Jake Gyllenhaal,Cas Anvar,Russell Peters,Mystery Sci-Fi Thriller,source code,Jake Gyllenhaal Cas Anvar Russell Peters Duncan Jones Mystery Sci-Fi Thriller
300,Miguel Sapochnik,Alice Braga,RZA,Yvette Nicole Brown,Action Crime Sci-Fi Thriller,repo men,Alice Braga RZA Yvette Nicole Brown Miguel Sapochnik Action Crime Sci-Fi Thriller
301,Ariel Vromen,Gary Oldman,Jordi MollÃÂ ,Doug Cockle,Action Crime Drama Mystery Sci-Fi Thriller,criminal,Gary Oldman Jordi MollÃÂ  Doug Cockle Ariel Vromen Action Crime Drama Mystery Sci-Fi Thriller
302,Lewis Gilbert,Desmond Llewelyn,Lois Chiles,Lois Maxwell,Action Adventure Sci-Fi Thriller,moonraker,Desmond Llewelyn Lois Chiles Lois Maxwell Lewis Gilbert Action Adventure Sci-Fi Thriller
303,Gregory Hoblit,Dennis Quaid,Andre Braugher,Noah Emmerich,Crime Drama Mystery Sci-Fi Thriller,frequency,Dennis Quaid Andre Braugher Noah Emmerich Gregory Hoblit Crime Drama Mystery Sci-Fi Thriller
304,Paul Feig,Ed Begley Jr.,Kate McKinnon,Zach Woods,Action Comedy Fantasy Sci-Fi,ghostbusters,Ed Begley Jr. Kate McKinnon Zach Woods Paul Feig Action Comedy Fantasy Sci-Fi
305,Neill Blomkamp,Sharlto Copley,Jed Brophy,Jason Cope,Action Sci-Fi Thriller,district 9,Sharlto Copley Jed Brophy Jason Cope Neill Blomkamp Action Sci-Fi Thriller
306,Rian Johnson,Joseph Gordon-Levitt,Bruce Willis,Tracie Thoms,Action Crime Drama Sci-Fi Thriller,looper,Joseph Gordon-Levitt Bruce Willis Tracie Thoms Rian Johnson Action Crime Drama Sci-Fi Thriller
307,William Shatner,Leonard Nimoy,Nichelle Nichols,Walter Koenig,Action Adventure Sci-Fi Thriller,star trek v: the final frontier,Leonard Nimoy Nichelle Nichols Walter Koenig William Shatner Action Adventure Sci-Fi Thriller
308,Steve Box,Mark Gatiss,Geraldine McEwan,Peter Sallis,Animation Comedy Family Mystery Sci-Fi,the curse of the were-rabbit,Mark Gatiss Geraldine McEwan Peter Sallis Steve Box Animation Comedy Family Mystery Sci-Fi
309,Paul Michael Glaser,Yaphet Kotto,Maria Conchita Alonso,Richard Dawson,Action Crime Sci-Fi Thriller,the running man,Yaphet Kotto Maria Conchita Alonso Richard Dawson Paul Michael Glaser Action Crime Sci-Fi Thriller
310,Frank Oz,Bill Murray,Jim Belushi,Tisha Campbell-Martin,Comedy Horror Musical Sci-Fi,little shop of horrors,Bill Murray Jim Belushi Tisha Campbell-Martin Frank Oz Comedy Horror Musical Sci-Fi
311,John R. Leonetti,Brian Thompson,Talisa Soto,Robin Shou,Action Adventure Fantasy Sci-Fi Thriller,mortal kombat: annihilation,Brian Thompson Talisa Soto Robin Shou John R. Leonetti Action Adventure Fantasy Sci-Fi Thriller
312,Shane Acker,Martin Landau,Alan Oppenheimer,Tom Kane,Action Adventure Animation Drama Mystery Sci-Fi Thriller,9,Martin Landau Alan Oppenheimer Tom Kane Shane Acker Action Adventure Animation Drama Mystery Sci-Fi Thriller
313,Brett Leonard,Denzel Washington,Costas Mandylor,Traci Lords,Action Crime Sci-Fi Thriller,virtuosity,Denzel Washington Costas Mandylor Traci Lords Brett Leonard Action Crime Sci-Fi Thriller
314,Ivan Reitman,Rainn Wilson,Eddie Izzard,Wanda Sykes,Comedy Romance Sci-Fi,my super ex-girlfriend,Rainn Wilson Eddie Izzard Wanda Sykes Ivan Reitman Comedy Romance Sci-Fi
315,Kurt Wimmer,Milla Jovovich,Cameron Bright,Nick Chinlund,Action Horror Sci-Fi Thriller,ultraviolet,Milla Jovovich Cameron Bright Nick Chinlund Kurt Wimmer Action Horror Sci-Fi Thriller
316,Vincenzo Natali,Sarah Polley,David Hewlett,Delphine ChanÃÂ©ac,Drama Horror Sci-Fi,splice,Sarah Polley David Hewlett Delphine ChanÃÂ©ac Vincenzo Natali Drama Horror Sci-Fi
317,Willard Huyck,Lea Thompson,Jeffrey Jones,Jordan Prentice,Action Adventure Comedy Romance Sci-Fi,howard the duck,Lea Thompson Jeffrey Jones Jordan Prentice Willard Huyck Action Adventure Comedy Romance Sci-Fi
318,Chris Roberts,Saffron Burrows,David Suchet,JÃÂ¼rgen Prochnow,Action Adventure Sci-Fi,wing commander,Saffron Burrows David Suchet JÃÂ¼rgen Prochnow Chris Roberts Action Adventure Sci-Fi
319,James Wong,Ian Whyte,Texas Battle,Randall Duk Kim,Action Adventure Fantasy Sci-Fi Thriller,dragonball: evolution,Ian Whyte Texas Battle Randall Duk Kim James Wong Action Adventure Fantasy Sci-Fi Thriller
320,Nick Hamm,Robert De Niro,Cameron Bright,Munro Chambers,Drama Horror Sci-Fi Thriller,godsend,Robert De Niro Cameron Bright Munro Chambers Nick Hamm Drama Horror Sci-Fi Thriller
321,unknown,Amanda Schull,Kirk Acevedo,Tom Noonan,Adventure Drama Mystery Sci-Fi Thriller,12 monkeysÃÂ            ,Amanda Schull Kirk Acevedo Tom Noonan unknown Adventure Drama Mystery Sci-Fi Thriller
322,John Maybury,Jennifer Jason Leigh,Jason Lewis,Angel Coulby,Drama Mystery Sci-Fi Thriller,the jacket,Jennifer Jason Leigh Jason Lewis Angel Coulby John Maybury Drama Mystery Sci-Fi Thriller
323,Shinji Aramaki,Shun Oguri,YÃÂ» Aoi,Haruma Miura,Adventure Animation Sci-Fi,harlock: space pirate,Shun Oguri YÃÂ» Aoi Haruma Miura Shinji Aramaki Adventure Animation Sci-Fi
324,Peter Hyams,Mia Sara,Bruce McGill,Gloria Reuben,Action Crime Sci-Fi Thriller,timecop,Mia Sara Bruce McGill Gloria Reuben Peter Hyams Action Crime Sci-Fi Thriller
325,Ridley Scott,Harrison Ford,Sean Young,M. Emmet Walsh,Sci-Fi Thriller,blade runner,Harrison Ford Sean Young M. Emmet Walsh Ridley Scott Sci-Fi Thriller
326,John Carpenter,Jason Statham,Clea DuVall,Natasha Henstridge,Action Horror Sci-Fi,ghosts of mars,Jason Statham Clea DuVall Natasha Henstridge John Carpenter Action Horror Sci-Fi
327,unknown,Colin Salmon,Mary Elizabeth Mastrantonio,Jake McDorman,Crime Drama Sci-Fi Thriller,limitlessÃÂ            ,Colin Salmon Mary Elizabeth Mastrantonio Jake McDorman unknown Crime Drama Sci-Fi Thriller
328,Nicholas Meyer,Leonard Nimoy,Kurtwood Smith,Nichelle Nichols,Action Adventure Sci-Fi Thriller,star trek vi: the undiscovered country,Leonard Nimoy Kurtwood Smith Nichelle Nichols Nicholas Meyer Action Adventure Sci-Fi Thriller
329,Alex Proyas,Rufus Sewell,William Hurt,Bruce Spence,Action Drama Fantasy Mystery Sci-Fi Thriller,dark city,Rufus Sewell William Hurt Bruce Spence Alex Proyas Action Drama Fantasy Mystery Sci-Fi Thriller
330,Robert Rodriguez,Alexa PenaVega,Joel McHale,Daryl Sabara,Action Adventure Comedy Family Sci-Fi,spy kids: all the time in the world in 4d,Alexa PenaVega Joel McHale Daryl Sabara Robert Rodriguez Action Adventure Comedy Family Sci-Fi
331,Joel Schumacher,Julia Roberts,Oliver Platt,Hope Davis,Drama Horror Sci-Fi Thriller,flatliners,Julia Roberts Oliver Platt Hope Davis Joel Schumacher Drama Horror Sci-Fi Thriller
332,Jonathan Frakes,Michael Biehn,Paula GarcÃÂ©s,Jason George,Action Adventure Comedy Sci-Fi Thriller,clockstoppers,Michael Biehn Paula GarcÃÂ©s Jason George Jonathan Frakes Action Adventure Comedy Sci-Fi Thriller
333,Kevin Allen,Daniel Roebuck,Frankie Muniz,David Kelly,Action Adventure Comedy Family Romance Sci-Fi,agent cody banks 2: destination london,Daniel Roebuck Frankie Muniz David Kelly Kevin Allen Action Adventure Comedy Family Romance Sci-Fi
334,Andrew Morahan,Christopher Lambert,Mako,Mario Van Peebles,Action Fantasy Romance Sci-Fi,highlander: the final dimension,Christopher Lambert Mako Mario Van Peebles Andrew Morahan Action Fantasy Romance Sci-Fi
335,Tarsem Singh,Ryan Reynolds,Derek Luke,Sandra Ellis Lafferty,Action Mystery Sci-Fi Thriller,self/less,Ryan Reynolds Derek Luke Sandra Ellis Lafferty Tarsem Singh Action Mystery Sci-Fi Thriller
336,John A. Davis,Martin Short,Rob Paulsen,Andrea Martin,Action Adventure Animation Comedy Family Sci-Fi,jimmy neutron: boy genius,Martin Short Rob Paulsen Andrea Martin John A. Davis Action Adventure Animation Comedy Family Sci-Fi
337,Matt Reeves,Mike Vogel,Ben Feldman,Liza Lapira,Action Adventure Horror Sci-Fi,cloverfield,Mike Vogel Ben Feldman Liza Lapira Matt Reeves Action Adventure Horror Sci-Fi
338,Michael Pressman,Kevin Nash,Paige Turco,Ernie Reyes Jr.,Action Adventure Comedy Family Sci-Fi,teenage mutant ninja turtles ii: the secret of the ooze,Kevin Nash Paige Turco Ernie Reyes Jr. Michael Pressman Action Adventure Comedy Family Sci-Fi
339,Phillip Noyce,Jeff Bridges,Meryl Streep,Alexander SkarsgÃÂ¥rd,Drama Romance Sci-Fi,the giver,Jeff Bridges Meryl Streep Alexander SkarsgÃÂ¥rd Phillip Noyce Drama Romance Sci-Fi
340,Tobe Hooper,Frank Finlay,Steve Railsback,Peter Firth,Action Horror Sci-Fi Thriller,lifeforce,Frank Finlay Steve Railsback Peter Firth Tobe Hooper Action Horror Sci-Fi Thriller
341,unknown,Elizabeth Daily,Jennifer Hale,Tom Kane,Action Animation Comedy Family Fantasy Sci-Fi,the powerpuff girlsÃÂ            ,Elizabeth Daily Jennifer Hale Tom Kane unknown Action Animation Comedy Family Fantasy Sci-Fi
342,Rachel Talalay,Naomi Watts,Lori Petty,Jeff Kober,Action Comedy Sci-Fi,tank girl,Naomi Watts Lori Petty Jeff Kober Rachel Talalay Action Comedy Sci-Fi
343,Fernando Meirelles,Don McKellar,Joe Pingue,YÃÂ»suke Iseya,Drama Mystery Sci-Fi Thriller,blindness,Don McKellar Joe Pingue YÃÂ»suke Iseya Fernando Meirelles Drama Mystery Sci-Fi Thriller
344,Leonard Nimoy,Leonard Nimoy,Nichelle Nichols,Walter Koenig,Adventure Comedy Sci-Fi,star trek iv: the voyage home,Leonard Nimoy Nichelle Nichols Walter Koenig Leonard Nimoy Adventure Comedy Sci-Fi
345,Tim Hill,Josh Charles,F. Murray Abraham,David Arquette,Adventure Comedy Family Fantasy Music Sci-Fi,muppets from space,Josh Charles F. Murray Abraham David Arquette Tim Hill Adventure Comedy Family Fantasy Music Sci-Fi
346,Ruben Fleischer,Emma Stone,Bill Murray,Derek Graf,Adventure Comedy Horror Sci-Fi,zombieland,Emma Stone Bill Murray Derek Graf Ruben Fleischer Adventure Comedy Horror Sci-Fi
347,Irvin Kershner,Harrison Ford,Kenny Baker,Anthony Daniels,Action Adventure Fantasy Sci-Fi,star wars: episode v - the empire strikes back,Harrison Ford Kenny Baker Anthony Daniels Irvin Kershner Action Adventure Fantasy Sci-Fi
348,David Twohy,Vin Diesel,Radha Mitchell,Cole Hauser,Horror Sci-Fi,pitch black,Vin Diesel Radha Mitchell Cole Hauser David Twohy Horror Sci-Fi
349,Spike Jonze,Scarlett Johansson,Brian Johnson,Matt Letscher,Drama Romance Sci-Fi,her,Scarlett Johansson Brian Johnson Matt Letscher Spike Jonze Drama Romance Sci-Fi
350,Mel Brooks,Joan Rivers,Dick Van Patten,Michael Winslow,Adventure Comedy Sci-Fi,spaceballs,Joan Rivers Dick Van Patten Michael Winslow Mel Brooks Adventure Comedy Sci-Fi
351,Luke Greenfield,Louis Lombardi,Michael Papajohn,Colleen Haskell,Comedy Sci-Fi,the animal,Louis Lombardi Michael Papajohn Colleen Haskell Luke Greenfield Comedy Sci-Fi
352,Paul McGuigan,Daniel Radcliffe,Spencer Wilding,Daniel Mays,Drama Horror Sci-Fi Thriller,victor frankenstein,Daniel Radcliffe Spencer Wilding Daniel Mays Paul McGuigan Drama Horror Sci-Fi Thriller
353,Michael Bay,Scarlett Johansson,Steve Buscemi,Djimon Hounsou,Action Adventure Romance Sci-Fi Thriller,the island,Scarlett Johansson Steve Buscemi Djimon Hounsou Michael Bay Action Adventure Romance Sci-Fi Thriller
354,Fred Dekker,CCH Pounder,Rip Torn,Mako,Action Crime Sci-Fi Thriller,robocop 3,CCH Pounder Rip Torn Mako Fred Dekker Action Crime Sci-Fi Thriller
355,Brian Trenchard-Smith,Michael Biehn,Udo Kier,Franco Nero,Action Adventure Fantasy Sci-Fi Thriller,megiddo: the omega code 2,Michael Biehn Udo Kier Franco Nero Brian Trenchard-Smith Action Adventure Fantasy Sci-Fi Thriller
356,Stuart Gillard,Paige Turco,John Aylward,Matt Hill,Action Adventure Comedy Family Fantasy Sci-Fi,teenage mutant ninja turtles iii,Paige Turco John Aylward Matt Hill Stuart Gillard Action Adventure Comedy Family Fantasy Sci-Fi
357,Katt Shea,Jason London,Rachel Blanchard,Eddie Kaye Thomas,Horror Sci-Fi Thriller,the rage: carrie 2,Jason London Rachel Blanchard Eddie Kaye Thomas Katt Shea Horror Sci-Fi Thriller
358,David Cronenberg,Jennifer Jason Leigh,Sarah Polley,Callum Rennie,Horror Sci-Fi Thriller,existenz,Jennifer Jason Leigh Sarah Polley Callum Rennie David Cronenberg Horror Sci-Fi Thriller
359,Steven Spielberg,Bob Balaban,Teri Garr,Melinda Dillon,Drama Sci-Fi,close encounters of the third kind,Bob Balaban Teri Garr Melinda Dillon Steven Spielberg Drama Sci-Fi
360,Jim Sonzero,Ian Somerhalder,Christina Milian,Rick Gonzalez,Drama Horror Sci-Fi Thriller,pulse,Ian Somerhalder Christina Milian Rick Gonzalez Jim Sonzero Drama Horror Sci-Fi Thriller
361,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,Action Adventure Fantasy Sci-Fi Thriller,mortal kombat,Christopher Lambert Cary-Hiroyuki Tagawa Bridgette Wilson-Sampras Paul W.S. Anderson Action Adventure Fantasy Sci-Fi Thriller
362,Peter Hewitt,Keanu Reeves,George Carlin,Alex Winter,Adventure Comedy Fantasy Music Sci-Fi,bill & ted's bogus journey,Keanu Reeves George Carlin Alex Winter Peter Hewitt Adventure Comedy Fantasy Music Sci-Fi
363,Gary Nelson,Robert Forster,Maximilian Schell,Yvette Mimieux,Action Sci-Fi,the black hole,Robert Forster Maximilian Schell Yvette Mimieux Gary Nelson Action Sci-Fi
364,Michel Gondry,Kate Winslet,Kirsten Dunst,Tom Wilkinson,Drama Fantasy Romance Sci-Fi,eternal sunshine of the spotless mind,Kate Winslet Kirsten Dunst Tom Wilkinson Michel Gondry Drama Fantasy Romance Sci-Fi
365,Edgar Wright,Michael Smiley,Thomas Law,Jasper Levine,Action Comedy Sci-Fi,the world's end,Michael Smiley Thomas Law Jasper Levine Edgar Wright Action Comedy Sci-Fi
366,Michael Spierig,Jay Laga'aia,Damien Garvey,Tiffany Lamb,Action Horror Sci-Fi Thriller,daybreakers,Jay Laga'aia Damien Garvey Tiffany Lamb Michael Spierig Action Horror Sci-Fi Thriller
367,Henry Joost,Samira Wiley,Marc John Jefferies,Emily Meade,Adventure Crime Mystery Sci-Fi Thriller,nerve,Samira Wiley Marc John Jefferies Emily Meade Henry Joost Adventure Crime Mystery Sci-Fi Thriller
368,James Mather,Joseph Gilgun,Vincent Regan,Jacky Ido,Action Adventure Sci-Fi Thriller,lockout,Joseph Gilgun Vincent Regan Jacky Ido James Mather Action Adventure Sci-Fi Thriller
369,Mark Neveldine,Jason Statham,Clifton Collins Jr.,David Carradine,Action Crime Sci-Fi Thriller,crank: high voltage,Jason Statham Clifton Collins Jr. David Carradine Mark Neveldine Action Crime Sci-Fi Thriller
370,Bob Clark,Scott Baio,Vanessa Angel,Peter Wingfield,Comedy Family Sci-Fi,superbabies: baby geniuses 2,Scott Baio Vanessa Angel Peter Wingfield Bob Clark Comedy Family Sci-Fi
371,Glen Morgan,Laura Harring,Ty Olsson,Jackie Burroughs,Drama Horror Sci-Fi Thriller,willard,Laura Harring Ty Olsson Jackie Burroughs Glen Morgan Drama Horror Sci-Fi Thriller
372,Richard Linklater,Robert Downey Jr.,Keanu Reeves,Rory Cochrane,Animation Drama Mystery Sci-Fi Thriller,a scanner darkly,Robert Downey Jr. Keanu Reeves Rory Cochrane Richard Linklater Animation Drama Mystery Sci-Fi Thriller
373,Uwe Boll,Catherine Lough Haggquist,Darren Shahlavi,Karin Konoval,Horror Sci-Fi,alone in the dark,Catherine Lough Haggquist Darren Shahlavi Karin Konoval Uwe Boll Horror Sci-Fi
374,Kurt Wimmer,Christian Bale,Emily Watson,Sean Pertwee,Action Drama Sci-Fi Thriller,equilibrium,Christian Bale Emily Watson Sean Pertwee Kurt Wimmer Action Drama Sci-Fi Thriller
375,Katsuhiro ÃÂtomo,William Hootkins,Robin Atkin Downes,Rosalind Ayres,Action Adventure Animation Family Sci-Fi Thriller,steamboy,William Hootkins Robin Atkin Downes Rosalind Ayres Katsuhiro ÃÂtomo Action Adventure Animation Family Sci-Fi Thriller
376,Stephen Chow,Jiao Xu,Yuqi Zhang,Chi Chung Lam,Comedy Family Sci-Fi,cj7,Jiao Xu Yuqi Zhang Chi Chung Lam Stephen Chow Comedy Family Sci-Fi
377,Jean-Marie PoirÃÂ©,Christian Clavier,Philippe Nahon,Marie-Anne Chazel,Comedy Family Fantasy Sci-Fi,les couloirs du temps: les visiteurs ii,Christian Clavier Philippe Nahon Marie-Anne Chazel Jean-Marie PoirÃÂ© Comedy Family Fantasy Sci-Fi
378,Kevin Munroe,Marco St. John,Laura Spencer,Anita Briem,Action Comedy Crime Fantasy Horror Mystery Sci-Fi Thriller,dylan dog: dead of night,Marco St. John Laura Spencer Anita Briem Kevin Munroe Action Comedy Crime Fantasy Horror Mystery Sci-Fi Thriller
