,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
258,John Schultz,Malese Jow,Carter Jenkins,Tim Meadows,Adventure Comedy Family Fantasy Sci-Fi,aliens in the attic,Malese Jow Carter Jenkins Tim Meadows John Schultz Adventure Comedy Family Fantasy Sci-Fi
259,Simon Wincer,Cary-Hiroyuki Tagawa,Treat Williams,Kristy Swanson,Action Adventure Comedy Fantasy,the phantom,Cary-Hiroyuki Tagawa Treat Williams Kristy Swanson Simon Wincer Action Adventure Comedy Fantasy
260,unknown,Pierre Perrier,Clotilde Hesme,CÃÂ©line Sallette,Drama Fantasy Horror Mystery,the returnedÃÂ            ,Pierre Perrier Clotilde Hesme CÃÂ©line Sallette unknown Drama Fantasy Horror Mystery
261,Lawrence Kasanoff,Jerry Stiller,Larry Miller,Harvey Fierstein,Action Animation Comedy Family Fantasy,foodfight!,Jerry Stiller Larry Miller Harvey Fierstein Lawrence Kasanoff Action Animation Comedy Family Fantasy
262,Norman Ferguson,Mel Blanc,Dickie Jones,Cliff Edwards,Animation Family Fantasy Musical,pinocchio,Mel Blanc Dickie Jones Cliff Edwards Norman Ferguson Animation Family Fantasy Musical
263,Len Wiseman,Sophia Myles,Tony Curran,Derek Jacobi,Action Adventure Fantasy Sci-Fi Thriller,underworld: evolution,Sophia Myles Tony Curran Derek Jacobi Len Wiseman Action Adventure Fantasy Sci-Fi Thriller
264,Burr Steers,Augustus Prew,Charlie Tahan,Valerie Tian,Drama Fantasy Romance,charlie st. cloud,Augustus Prew Charlie Tahan Valerie Tian Burr Steers Drama Fantasy Romance
265,Catherine Hardwicke,Gary Oldman,Billy Burke,Virginia Madsen,Fantasy Horror Mystery Thriller,red riding hood,Gary Oldman Billy Burke Virginia Madsen Catherine Hardwicke Fantasy Horror Mystery Thriller
266,Annabel Jankel,Bob Hoskins,Fisher Stevens,Fiona Shaw,Adventure Comedy Family Fantasy Sci-Fi,super mario bros.,Bob Hoskins Fisher Stevens Fiona Shaw Annabel Jankel Adventure Comedy Family Fantasy Sci-Fi
267,Sngmoo Lee,Tony Cox,Dong-gun Jang,Jed Brophy,Action Fantasy Western,the warrior's way,Tony Cox Dong-gun Jang Jed Brophy Sngmoo Lee Action Fantasy Western
268,Gordon Chan,Julian Sands,Lee Evans,Anthony Chau-Sang Wong,Action Comedy Fantasy,the medallion,Julian Sands Lee Evans Anthony Chau-Sang Wong Gordon Chan Action Comedy Fantasy
269,Francis Ford Coppola,Keanu Reeves,Anthony Hopkins,Gary Oldman,Fantasy Horror Romance,bram stoker's dracula,Keanu Reeves Anthony Hopkins Gary Oldman Francis Ford Coppola Fantasy Horror Romance
270,Bobby Farrelly,Jason Alexander,Bruce McGill,Susan Ward,Comedy Drama Fantasy Romance,shallow hal,Jason Alexander Bruce McGill Susan Ward Bobby Farrelly Comedy Drama Fantasy Romance
271,Burr Steers,Matthew Perry,Hunter Parrish,Thomas Lennon,Comedy Drama Family Fantasy Romance,17 again,Matthew Perry Hunter Parrish Thomas Lennon Burr Steers Comedy Drama Family Fantasy Romance
272,Alejandro Agresti,Keanu Reeves,Dylan Walsh,Ebon Moss-Bachrach,Drama Fantasy Romance,the lake house,Keanu Reeves Dylan Walsh Ebon Moss-Bachrach Alejandro Agresti Drama Fantasy Romance
273,Peter Hedges,Jennifer Garner,Odeya Rush,Common,Comedy Drama Family Fantasy,the odd life of timothy green,Jennifer Garner Odeya Rush Common Peter Hedges Comedy Drama Family Fantasy
274,Russell Mulcahy,Jonathan Winters,Peter Boyle,John Kapelos,Action Adventure Crime Fantasy Mystery Thriller,the shadow,Jonathan Winters Peter Boyle John Kapelos Russell Mulcahy Action Adventure Crime Fantasy Mystery Thriller
275,Frederik Du Chau,Gary Oldman,Jaleel White,Eric Idle,Adventure Animation Comedy Drama Family Fantasy Musical,the magic sword: quest for camelot,Gary Oldman Jaleel White Eric Idle Frederik Du Chau Adventure Animation Comedy Drama Family Fantasy Musical
276,Paul Weitz,Josh Hutcherson,Salma Hayek,Patrick Fugit,Action Adventure Fantasy Thriller,cirque du freak: the vampire's assistant,Josh Hutcherson Salma Hayek Patrick Fugit Paul Weitz Action Adventure Fantasy Thriller
277,Jean-Marie PoirÃÂ©,Bridgette Wilson-Sampras,Matt Ross,John Aylward,Comedy Fantasy Sci-Fi,just visiting,Bridgette Wilson-Sampras Matt Ross John Aylward Jean-Marie PoirÃÂ© Comedy Fantasy Sci-Fi
278,Marc F. Adler,Eric Idle,Anne Bancroft,Kelly Ripa,Adventure Animation Comedy Fantasy Romance,delgo,Eric Idle Anne Bancroft Kelly Ripa Marc F. Adler Adventure Animation Comedy Fantasy Romance
279,Joel Coen,Jennifer Jason Leigh,Bill Cobbs,John Mahoney,Comedy Fantasy,the hudsucker proxy,Jennifer Jason Leigh Bill Cobbs John Mahoney Joel Coen Comedy Fantasy
280,Bibo Bergeron,Adam Goldberg,Bob Balaban,FranÃÂ§ois Cluzet,Adventure Animation Comedy Fantasy Music Romance,a monster in paris,Adam Goldberg Bob Balaban FranÃÂ§ois Cluzet Bibo Bergeron Adventure Animation Comedy Fantasy Music Romance
281,Alex Proyas,Michael Wincott,Bai Ling,David Patrick Kelly,Action Drama Fantasy,the crow,Michael Wincott Bai Ling David Patrick Kelly Alex Proyas Action Drama Fantasy
282,S.S. Rajamouli,Tamannaah Bhatia,Anushka Shetty,Prabhas,Action Adventure Drama Fantasy War,baahubali: the beginning,Tamannaah Bhatia Anushka Shetty Prabhas S.S. Rajamouli Action Adventure Drama Fantasy War
283,Robert Schwentke,Arliss Howard,Brooklynn Proulx,Michelle Nolden,Drama Fantasy Romance Sci-Fi,the time traveler's wife,Arliss Howard Brooklynn Proulx Michelle Nolden Robert Schwentke Drama Fantasy Romance Sci-Fi
284,Yuefeng Song,Blythe Auffarth,Bianca Collins,Jiao Xu,Adventure Animation Family Fantasy,dragon nest: warriors' dawn,Blythe Auffarth Bianca Collins Jiao Xu Yuefeng Song Adventure Animation Family Fantasy
285,Gil Kenan,Bill Murray,Toby Jones,Harry Treadaway,Adventure Family Fantasy Sci-Fi,city of ember,Bill Murray Toby Jones Harry Treadaway Gil Kenan Adventure Family Fantasy Sci-Fi
286,Jennifer Flackett,Gerard Butler,Anthony Simcoe,Christopher James Baker,Adventure Comedy Family Fantasy,nim's island,Gerard Butler Anthony Simcoe Christopher James Baker Jennifer Flackett Adventure Comedy Family Fantasy
287,John Frankenheimer,Charlize Theron,James Frain,Clarence Williams III,Action Adventure Crime Drama Family Fantasy Romance Thriller,reindeer games,Charlize Theron James Frain Clarence Williams III John Frankenheimer Action Adventure Crime Drama Family Fantasy Romance Thriller
288,Kevin Munroe,Chris Evans,Sarah Michelle Gellar,Mako,Action Adventure Animation Comedy Family Fantasy Sci-Fi,tmnt,Chris Evans Sarah Michelle Gellar Mako Kevin Munroe Action Adventure Animation Comedy Family Fantasy Sci-Fi
289,Patrick Tatopoulos,Craig Parker,Kevin Grevioux,Steven Mackintosh,Action Adventure Fantasy Sci-Fi Thriller,underworld: rise of the lycans,Craig Parker Kevin Grevioux Steven Mackintosh Patrick Tatopoulos Action Adventure Fantasy Sci-Fi Thriller
290,Gil Junger,Tom Wilkinson,Marsha Thomason,Vincent Regan,Adventure Comedy Fantasy,black knight,Tom Wilkinson Marsha Thomason Vincent Regan Gil Junger Adventure Comedy Fantasy
291,Catherine Hardwicke,Keisha Castle-Hughes,Hiam Abbass,Shaun Toub,Drama Family Fantasy,the nativity story,Keisha Castle-Hughes Hiam Abbass Shaun Toub Catherine Hardwicke Drama Family Fantasy
292,Michael Rymer,Aaliyah,Lena Olin,Bruce Spence,Drama Fantasy Horror,queen of the damned,Aaliyah Lena Olin Bruce Spence Michael Rymer Drama Fantasy Horror
293,Susanna White,Daniel Mays,Bill Bailey,Eros Vlahos,Comedy Family Fantasy,nanny mcphee returns,Daniel Mays Bill Bailey Eros Vlahos Susanna White Comedy Family Fantasy
294,Tommy O'Haver,Anne Hathaway,Steve Coogan,Joanna Lumley,Comedy Family Fantasy Romance,ella enchanted,Anne Hathaway Steve Coogan Joanna Lumley Tommy O'Haver Comedy Family Fantasy Romance
295,Peter Yates,Liam Neeson,Alun Armstrong,Lysette Anthony,Action Adventure Fantasy,krull,Liam Neeson Alun Armstrong Lysette Anthony Peter Yates Action Adventure Fantasy
296,Terrence Malick,Brad Pitt,Tye Sheridan,Fiona Shaw,Drama Fantasy,the tree of life,Brad Pitt Tye Sheridan Fiona Shaw Terrence Malick Drama Fantasy
297,Ronny Yu,Marley Shelton,Lee Arenberg,Angus Macfadyen,Action Adventure Fantasy,warriors of virtue,Marley Shelton Lee Arenberg Angus Macfadyen Ronny Yu Action Adventure Fantasy
298,Hayao Miyazaki,Rumi Hiiragi,YÃÂ»ki Amami,Yuria Nara,Adventure Animation Family Fantasy,ponyo,Rumi Hiiragi YÃÂ»ki Amami Yuria Nara Hayao Miyazaki Adventure Animation Family Fantasy
299,Jeremy Degruson,Kyle Hebert,Brianne Brozey,Joe Ochman,Adventure Animation Comedy Family Fantasy,thunder and the house of magic,Kyle Hebert Brianne Brozey Joe Ochman Jeremy Degruson Adventure Animation Comedy Family Fantasy
300,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,Action Adventure Fantasy Sci-Fi,star wars: episode vi - return of the jedi,Harrison Ford Ian McDiarmid Kenny Baker Richard Marquand Action Adventure Fantasy Sci-Fi
301,Jon Favreau,Peter Dinklage,Zooey Deschanel,Will Ferrell,Comedy Family Fantasy Romance,elf,Peter Dinklage Zooey Deschanel Will Ferrell Jon Favreau Comedy Family Fantasy Romance
302,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,Drama Fantasy Romance Sci-Fi,phenomenon,Robert Duvall Kyra Sedgwick David Gallagher Jon Turteltaub Drama Fantasy Romance Sci-Fi
303,Richard Donner,Bill Murray,Alfre Woodard,Robert Mitchum,Comedy Drama Fantasy,scrooged,Bill Murray Alfre Woodard Robert Mitchum Richard Donner Comedy Drama Fantasy
304,Evan Goldberg,Channing Tatum,James Franco,Emma Watson,Comedy Fantasy,this is the end,Channing Tatum James Franco Emma Watson Evan Goldberg Comedy Fantasy
305,Hyung-rae Shim,Robert Forster,Aimee Garcia,Chris Mulkey,Action Drama Fantasy Horror Thriller,dragon wars: d-war,Robert Forster Aimee Garcia Chris Mulkey Hyung-rae Shim Action Drama Fantasy Horror Thriller
306,Norman Jewison,Haley Joel Osment,Nancy Travis,Andrea Martin,Comedy Family Fantasy,bogus,Haley Joel Osment Nancy Travis Andrea Martin Norman Jewison Comedy Family Fantasy
307,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook,Animation Comedy Family Fantasy Musical,cats don't dance,George Kennedy Frank Welker Hal Holbrook Mark Dindal Animation Comedy Family Fantasy Musical
308,Tom Reeve,Joan Plowright,Rollo Weeks,Simon Callow,Action Adventure Comedy Fantasy Romance,george and the dragon,Joan Plowright Rollo Weeks Simon Callow Tom Reeve Action Adventure Comedy Fantasy Romance
309,Frank Marshall,Julian Sands,Peter Jason,Brian McNamara,Comedy Fantasy Horror Thriller,arachnophobia,Julian Sands Peter Jason Brian McNamara Frank Marshall Comedy Fantasy Horror Thriller
310,Paul Feig,Ed Begley Jr.,Kate McKinnon,Zach Woods,Action Comedy Fantasy Sci-Fi,ghostbusters,Ed Begley Jr. Kate McKinnon Zach Woods Paul Feig Action Comedy Fantasy Sci-Fi
311,John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney,Adventure Animation Comedy Family Fantasy,toy story,Tom Hanks John Ratzenberger Jim Varney John Lasseter Adventure Animation Comedy Family Fantasy
312,Barry Sonnenfeld,Anjelica Huston,Raul Julia,Carel Struycken,Comedy Fantasy,the addams family,Anjelica Huston Raul Julia Carel Struycken Barry Sonnenfeld Comedy Fantasy
313,Stephen Hillenburg,Scarlett Johansson,Bill Fagerbakke,Rodger Bumpass,Adventure Animation Comedy Family Fantasy,the spongebob squarepants movie,Scarlett Johansson Bill Fagerbakke Rodger Bumpass Stephen Hillenburg Adventure Animation Comedy Family Fantasy
314,Chris Weitz,Chazz Palminteri,Mark Addy,Wanda Sykes,Comedy Fantasy,down to earth,Chazz Palminteri Mark Addy Wanda Sykes Chris Weitz Comedy Fantasy
315,Gary Winick,Jennifer Garner,Judy Greer,Christa B. Allen,Comedy Fantasy Romance,13 going on 30,Jennifer Garner Judy Greer Christa B. Allen Gary Winick Comedy Fantasy Romance
316,Woody Allen,Kurt Fuller,Audrey Fleurot,Nina Arianda,Comedy Fantasy Romance,midnight in paris,Kurt Fuller Audrey Fleurot Nina Arianda Woody Allen Comedy Fantasy Romance
317,John Schultz,Brenda Song,Robert Forster,Anne Meara,Comedy Family Fantasy Sport,like mike,Brenda Song Robert Forster Anne Meara John Schultz Comedy Family Fantasy Sport
318,Tim Burton,Johnny Depp,Christopher Lee,Joanna Lumley,Animation Drama Family Fantasy Musical Romance,corpse bride,Johnny Depp Christopher Lee Joanna Lumley Tim Burton Animation Drama Family Fantasy Musical Romance
319,Lee Toland Krieger,Harrison Ford,Michiel Huisman,Ellen Burstyn,Drama Fantasy Romance,the age of adaline,Harrison Ford Michiel Huisman Ellen Burstyn Lee Toland Krieger Drama Fantasy Romance
320,Marc Forster,Will Ferrell,Christian Stolte,Danny Rhodes,Comedy Drama Fantasy Romance,stranger than fiction,Will Ferrell Christian Stolte Danny Rhodes Marc Forster Comedy Drama Fantasy Romance
321,Drew Goddard,Chris Hemsworth,Bradley Whitford,Kristen Connolly,Fantasy Horror Mystery Thriller,the cabin in the woods,Chris Hemsworth Bradley Whitford Kristen Connolly Drew Goddard Fantasy Horror Mystery Thriller
322,John R. Leonetti,Brian Thompson,Talisa Soto,Robin Shou,Action Adventure Fantasy Sci-Fi Thriller,mortal kombat: annihilation,Brian Thompson Talisa Soto Robin Shou John R. Leonetti Action Adventure Fantasy Sci-Fi Thriller
323,Neil Jordan,Robert Downey Jr.,Aidan Quinn,Paul Guilfoyle,Drama Fantasy Thriller,in dreams,Robert Downey Jr. Aidan Quinn Paul Guilfoyle Neil Jordan Drama Fantasy Thriller
324,James Wong,Ian Whyte,Texas Battle,Randall Duk Kim,Action Adventure Fantasy Sci-Fi Thriller,dragonball: evolution,Ian Whyte Texas Battle Randall Duk Kim James Wong Action Adventure Fantasy Sci-Fi Thriller
325,Terry Gilliam,Andrew Garfield,Lily Cole,Verne Troyer,Adventure Fantasy Mystery,the imaginarium of doctor parnassus,Andrew Garfield Lily Cole Verne Troyer Terry Gilliam Adventure Fantasy Mystery
326,Maksim Fadeev,Konstantin Khabenskiy,Fedor Bondarchuk,Sergey Garmash,Adventure Animation Fantasy,a warrior's tail,Konstantin Khabenskiy Fedor Bondarchuk Sergey Garmash Maksim Fadeev Adventure Animation Fantasy
327,Greg Tiernan,James Franco,Salma Hayek,Anders Holm,Adventure Animation Comedy Fantasy,sausage party,James Franco Salma Hayek Anders Holm Greg Tiernan Adventure Animation Comedy Fantasy
328,Peter Hewitt,Jim Broadbent,Bradley Pierce,Mark Williams,Adventure Comedy Family Fantasy,the borrowers,Jim Broadbent Bradley Pierce Mark Williams Peter Hewitt Adventure Comedy Family Fantasy
329,Don Mancini,Jason Flemyng,Billy Boyd,Hannah Spearritt,Comedy Fantasy Horror Thriller,seed of chucky,Jason Flemyng Billy Boyd Hannah Spearritt Don Mancini Comedy Fantasy Horror Thriller
330,Ron Clements,Robin Williams,Frank Welker,Scott Weinger,Adventure Animation Comedy Family Fantasy Musical Romance,aladdin,Robin Williams Frank Welker Scott Weinger Ron Clements Adventure Animation Comedy Family Fantasy Musical Romance
331,Kenny Ortega,Vinessa Shaw,Omri Katz,Larry Bagby,Comedy Family Fantasy,hocus pocus,Vinessa Shaw Omri Katz Larry Bagby Kenny Ortega Comedy Family Fantasy
332,Patrick Lussier,Gerard Butler,Danny Masterson,Jeri Ryan,Action Fantasy Horror Thriller,dracula 2000,Gerard Butler Danny Masterson Jeri Ryan Patrick Lussier Action Fantasy Horror Thriller
333,Donald Petrie,Samaire Armstrong,Carlos Ponce,Faizon Love,Comedy Fantasy Romance,just my luck,Samaire Armstrong Carlos Ponce Faizon Love Donald Petrie Comedy Fantasy Romance
334,Michael Ritchie,Mara Wilson,Francis Capra,Kathleen Turner,Comedy Family Fantasy,a simple wish,Mara Wilson Francis Capra Kathleen Turner Michael Ritchie Comedy Family Fantasy
335,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,Adventure Drama Family Fantasy,the jungle book,Scarlett Johansson Bill Murray Garry Shandling Jon Favreau Adventure Drama Family Fantasy
336,Wolfgang Petersen,Gerald McRaney,Barret Oliver,Alan Oppenheimer,Adventure Drama Family Fantasy,the neverending story,Gerald McRaney Barret Oliver Alan Oppenheimer Wolfgang Petersen Adventure Drama Family Fantasy
337,Alex Proyas,Rufus Sewell,William Hurt,Bruce Spence,Action Drama Fantasy Mystery Sci-Fi Thriller,dark city,Rufus Sewell William Hurt Bruce Spence Alex Proyas Action Drama Fantasy Mystery Sci-Fi Thriller
338,Walter Murch,Piper Laurie,Jean Marsh,Tim Rose,Adventure Family Fantasy Horror Mystery,return to oz,Piper Laurie Jean Marsh Tim Rose Walter Murch Adventure Family Fantasy Horror Mystery
339,Mark Waters,Jamie Lee Curtis,Julie Gonzalo,Willie Garson,Comedy Family Fantasy Music Romance,freaky friday,Jamie Lee Curtis Julie Gonzalo Willie Garson Mark Waters Comedy Family Fantasy Music Romance
340,Scott Stewart,Dennis Quaid,Kate Walsh,Charles S. Dutton,Action Fantasy Horror,legion,Dennis Quaid Kate Walsh Charles S. Dutton Scott Stewart Action Fantasy Horror
341,Andrew Morahan,Christopher Lambert,Mako,Mario Van Peebles,Action Fantasy Romance Sci-Fi,highlander: the final dimension,Christopher Lambert Mako Mario Van Peebles Andrew Morahan Action Fantasy Romance Sci-Fi
342,Michael Cohn,David Conrad,Chris Bauer,Monica Keena,Fantasy Horror,snow white: a tale of terror,David Conrad Chris Bauer Monica Keena Michael Cohn Fantasy Horror
343,Raja Gosnell,Sarah Michelle Gellar,Linda Cardellini,Tim Blake Nelson,Adventure Comedy Family Fantasy Horror Mystery,scooby-doo 2: monsters unleashed,Sarah Michelle Gellar Linda Cardellini Tim Blake Nelson Raja Gosnell Adventure Comedy Family Fantasy Horror Mystery
344,Oleg Stepchenko,Jason Flemyng,Igor Jijikine,Agnia Ditkovskite,Adventure Fantasy Mystery Thriller,viy,Jason Flemyng Igor Jijikine Agnia Ditkovskite Oleg Stepchenko Adventure Fantasy Mystery Thriller
345,Gabor Csupo,Josh Hutcherson,Zooey Deschanel,Bailee Madison,Adventure Drama Family Fantasy,bridge to terabithia,Josh Hutcherson Zooey Deschanel Bailee Madison Gabor Csupo Adventure Drama Family Fantasy
346,Kirk Jones,Colin Firth,Kelly Macdonald,Imelda Staunton,Comedy Family Fantasy,nanny mcphee,Colin Firth Kelly Macdonald Imelda Staunton Kirk Jones Comedy Family Fantasy
347,Cathy Malkasian,Alfre Woodard,Flea,Cree Summer,Adventure Animation Comedy Family Fantasy,the wild thornberrys movie,Alfre Woodard Flea Cree Summer Cathy Malkasian Adventure Animation Comedy Family Fantasy
348,John Eng,Elizabeth Daily,Cree Summer,Nancy Cartwright,Adventure Animation Comedy Family Fantasy Musical,rugrats go wild,Elizabeth Daily Cree Summer Nancy Cartwright John Eng Adventure Animation Comedy Family Fantasy Musical
349,Ronny Yu,Alexis Arquette,Park Bench,Vince Corazza,Comedy Fantasy Horror Romance,bride of chucky,Alexis Arquette Park Bench Vince Corazza Ronny Yu Comedy Fantasy Horror Romance
350,Troy Nixey,Bailee Madison,Alan Dale,Jack Thompson,Fantasy Horror Thriller,don't be afraid of the dark,Bailee Madison Alan Dale Jack Thompson Troy Nixey Fantasy Horror Thriller
351,Steve Barron,Martin Landau,Udo Kier,Bebe Neuwirth,Adventure Family Fantasy Musical,the adventures of pinocchio,Martin Landau Udo Kier Bebe Neuwirth Steve Barron Adventure Family Fantasy Musical
352,Richard Kelly,Frank Langella,Gillian Jacobs,Celia Weston,Drama Fantasy Mystery Thriller,the box,Frank Langella Gillian Jacobs Celia Weston Richard Kelly Drama Fantasy Mystery Thriller
353,unknown,Elizabeth Daily,Jennifer Hale,Tom Kane,Action Animation Comedy Family Fantasy Sci-Fi,the powerpuff girlsÃÂ            ,Elizabeth Daily Jennifer Hale Tom Kane unknown Action Animation Comedy Family Fantasy Sci-Fi
354,John Carpenter,Victor Wong,Kate Burton,Peter Kwong,Action Adventure Comedy Fantasy,big trouble in little china,Victor Wong Kate Burton Peter Kwong John Carpenter Action Adventure Comedy Fantasy
355,John Guillermin,Tanya Roberts,Donovan Scott,Ted Wass,Adventure Fantasy,sheena,Tanya Roberts Donovan Scott Ted Wass John Guillermin Adventure Fantasy
356,Uwe Boll,Meat Loaf,Udo Kier,Michael ParÃÂ©,Action Adventure Fantasy Horror,bloodrayne,Meat Loaf Udo Kier Michael ParÃÂ© Uwe Boll Action Adventure Fantasy Horror
357,Andrew Adamson,Dallas Barnett,Erica Linz,Igor Zaripov,Fantasy,cirque du soleil: worlds away,Dallas Barnett Erica Linz Igor Zaripov Andrew Adamson Fantasy
358,Terry Gilliam,Jeff Bridges,David Hyde Pierce,Harry Shearer,Comedy Drama Fantasy,the fisher king,Jeff Bridges David Hyde Pierce Harry Shearer Terry Gilliam Comedy Drama Fantasy
359,Tim Hill,Josh Charles,F. Murray Abraham,David Arquette,Adventure Comedy Family Fantasy Music Sci-Fi,muppets from space,Josh Charles F. Murray Abraham David Arquette Tim Hill Adventure Comedy Family Fantasy Music Sci-Fi
360,Sidney Lumet,Lena Horne,Diana Ross,Theresa Merritt,Adventure Family Fantasy Music Musical,the wiz,Lena Horne Diana Ross Theresa Merritt Sidney Lumet Adventure Family Fantasy Music Musical
361,Richard Williams,Donald Pleasence,Kenneth Williams,Clive Revill,Action Adventure Animation Comedy Fantasy,the princess and the cobbler,Donald Pleasence Kenneth Williams Clive Revill Richard Williams Action Adventure Animation Comedy Fantasy
362,Hayao Miyazaki,Christian Bale,Blythe Danner,Jean Simmons,Adventure Animation Family Fantasy,howl's moving castle,Christian Bale Blythe Danner Jean Simmons Hayao Miyazaki Adventure Animation Family Fantasy
363,Irvin Kershner,Harrison Ford,Kenny Baker,Anthony Daniels,Action Adventure Fantasy Sci-Fi,star wars: episode v - the empire strikes back,Harrison Ford Kenny Baker Anthony Daniels Irvin Kershner Action Adventure Fantasy Sci-Fi
364,Jonathan Newman,Ioan Gruffudd,Keeley Hawes,Oliver Stark,Adventure Family Fantasy,the adventurer: the curse of the midas box,Ioan Gruffudd Keeley Hawes Oliver Stark Jonathan Newman Adventure Family Fantasy
365,Mikael HÃÂ¥fstrÃÂ¶m,Drew Powell,Kim Thomson,Alexandra Silber,Fantasy Horror,1408,Drew Powell Kim Thomson Alexandra Silber Mikael HÃÂ¥fstrÃÂ¶m Fantasy Horror
366,Jerry Zucker,Demi Moore,Tony Goldwyn,Phil Leeds,Drama Fantasy Romance Thriller,ghost,Demi Moore Tony Goldwyn Phil Leeds Jerry Zucker Drama Fantasy Romance Thriller
367,John Pasquin,Judge Reinhold,Eric Lloyd,Peter Boyle,Comedy Drama Family Fantasy,the santa clause,Judge Reinhold Eric Lloyd Peter Boyle John Pasquin Comedy Drama Family Fantasy
368,Len Wiseman,Sophia Myles,Kevin Grevioux,Shane Brolly,Action Fantasy Thriller,underworld,Sophia Myles Kevin Grevioux Shane Brolly Len Wiseman Action Fantasy Thriller
369,Uli Edel,Richard E. Grant,Jim Carter,Alice Krige,Adventure Comedy Family Fantasy,the little vampire,Richard E. Grant Jim Carter Alice Krige Uli Edel Adventure Comedy Family Fantasy
370,Brian Trenchard-Smith,Michael Biehn,Udo Kier,Franco Nero,Action Adventure Fantasy Sci-Fi Thriller,megiddo: the omega code 2,Michael Biehn Udo Kier Franco Nero Brian Trenchard-Smith Action Adventure Fantasy Sci-Fi Thriller
371,Trey Parker,Minnie Driver,Eric Idle,Trey Parker,Animation Comedy Fantasy Musical,south park: bigger longer & uncut,Minnie Driver Eric Idle Trey Parker Trey Parker Animation Comedy Fantasy Musical
372,Stuart Gillard,Paige Turco,John Aylward,Matt Hill,Action Adventure Comedy Family Fantasy Sci-Fi,teenage mutant ninja turtles iii,Paige Turco John Aylward Matt Hill Stuart Gillard Action Adventure Comedy Family Fantasy Sci-Fi
373,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,Action Adventure Fantasy Sci-Fi Thriller,mortal kombat,Christopher Lambert Cary-Hiroyuki Tagawa Bridgette Wilson-Sampras Paul W.S. Anderson Action Adventure Fantasy Sci-Fi Thriller
374,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,Fantasy Romance,edward scissorhands,Johnny Depp Dianne Wiest Conchata Ferrell Tim Burton Fantasy Romance
375,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,Adventure Animation Family Fantasy,return to never land,Roger Rees Rob Paulsen Spencer Breslin Robin Budd Adventure Animation Family Fantasy
376,John Milius,William Smith,Mako,Sandahl Bergman,Adventure Fantasy,conan the barbarian,William Smith Mako Sandahl Bergman John Milius Adventure Fantasy
377,Peter Hewitt,Keanu Reeves,George Carlin,Alex Winter,Adventure Comedy Fantasy Music Sci-Fi,bill & ted's bogus journey,Keanu Reeves George Carlin Alex Winter Peter Hewitt Adventure Comedy Fantasy Music Sci-Fi
378,Michel Gondry,Kate Winslet,Kirsten Dunst,Tom Wilkinson,Drama Fantasy Romance Sci-Fi,eternal sunshine of the spotless mind,Kate Winslet Kirsten Dunst Tom Wilkinson Michel Gondry Drama Fantasy Romance Sci-Fi
379,Robert Rodriguez,Jimmy Bennett,Leo Howard,Jake Short,Comedy Family Fantasy,shorts,Jimmy Bennett Leo Howard Jake Short Robert Rodriguez Comedy Family Fantasy
380,unknown,Pablo Sevilla,unknown,unknown,Action Adventure Animation Family Fantasy,yu-gi-oh! duel monstersÃÂ            ,Pablo Sevilla unknown unknown unknown Action Adventure Animation Family Fantasy
381,Richard Donner,Matthew Broderick,John Wood,Leo McKern,Adventure Comedy Drama Fantasy,ladyhawke,Matthew Broderick John Wood Leo McKern Richard Donner Adventure Comedy Drama Fantasy
382,Robert Rodriguez,Quentin Tarantino,Salma Hayek,Cheech Marin,Crime Fantasy Horror,from dusk till dawn,Quentin Tarantino Salma Hayek Cheech Marin Robert Rodriguez Crime Fantasy Horror
383,Frank Nissen,Kath Soucie,Brenda Blethyn,John Fiedler,Animation Family Fantasy Mystery,pooh's heffalump movie,Kath Soucie Brenda Blethyn John Fiedler Frank Nissen Animation Family Fantasy Mystery
384,Stephen Chow,Shengyi Huang,Chi Ling Chiu,Qiu Yuen,Action Comedy Crime Fantasy,kung fu hustle,Shengyi Huang Chi Ling Chiu Qiu Yuen Stephen Chow Action Comedy Crime Fantasy
385,Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,Drama Fantasy Romance,twilight,Kristen Stewart Taylor Lautner Anna Kendrick Catherine Hardwicke Drama Fantasy Romance
386,David Koepp,Aasif Mandvi,Dequina Moore,Jordan Carlos,Comedy Drama Fantasy Romance,ghost town,Aasif Mandvi Dequina Moore Jordan Carlos David Koepp Comedy Drama Fantasy Romance
387,Matt Reeves,ChloÃÂ« Grace Moretz,Dylan Minnette,Kodi Smit-McPhee,Drama Fantasy Horror Mystery,let me in,ChloÃÂ« Grace Moretz Dylan Minnette Kodi Smit-McPhee Matt Reeves Drama Fantasy Horror Mystery
