,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
3763,Duane Journey,Molly C. Quinn,Lara Flynn Boyle,Lochlyn Munro,Comedy Horror,hansel & gretel get baked,Molly C. Quinn Lara Flynn Boyle Lochlyn Munro Duane Journey Comedy Horror
3764,Dan O'Bannon,Linnea Quigley,Clu Gulager,Beverly Randolph,Comedy Horror Sci-Fi,the return of the living dead,Linnea Quigley Clu Gulager Beverly Randolph Dan O'Bannon Comedy Horror Sci-Fi
3765,Billy Wilder,Austin Pendleton,Harold Gould,David Wayne,Comedy Drama Romance,the front page,Austin Pendleton Harold Gould David Wayne Billy Wilder Comedy Drama Romance
3769,Lisa Cholodenko,Josh Hutcherson,Mia Wasikowska,Yaya DaCosta,Comedy Drama,the kids are all right,Josh Hutcherson Mia Wasikowska Yaya DaCosta Lisa Cholodenko Comedy Drama
3772,William Arntz,Marlee Matlin,Elaine Hendrix,Armin Shimerman,Comedy Documentary Drama Fantasy Mystery Sci-Fi,what the #$*! do we (k)now!?,Marlee Matlin Elaine Hendrix Armin Shimerman William Arntz Comedy Documentary Drama Fantasy Mystery Sci-Fi
3775,Woody Allen,Scarlett Johansson,Kevin McNally,Geoff Bell,Comedy Crime Mystery,scoop,Scarlett Johansson Kevin McNally Geoff Bell Woody Allen Comedy Crime Mystery
3777,DJ Pooh,Angell Conwell,Dr. Dre,DJ Pooh,Comedy,the wash,Angell Conwell Dr. Dre DJ Pooh DJ Pooh Comedy
3778,DJ Pooh,Mo'Nique,Mike Epps,Faizon Love,Comedy,3 strikes,Mo'Nique Mike Epps Faizon Love DJ Pooh Comedy
3782,James Melkonian,Vincent Pastore,William Hickey,Peter Appel,Comedy Crime,the jerky boys,Vincent Pastore William Hickey Peter Appel James Melkonian Comedy Crime
3785,Michael Tiddes,Ashley Rickards,Essence Atkins,Gabriel Iglesias,Comedy Fantasy,a haunted house 2,Ashley Rickards Essence Atkins Gabriel Iglesias Michael Tiddes Comedy Fantasy
3786,Roger Avary,Ian Somerhalder,Faye Dunaway,Clifton Collins Jr.,Comedy Drama Romance,the rules of attraction,Ian Somerhalder Faye Dunaway Clifton Collins Jr. Roger Avary Comedy Drama Romance
3788,Bob Odenkirk,Dylan Baker,Chi McBride,Amy Hill,Comedy Crime,let's go to prison,Dylan Baker Chi McBride Amy Hill Bob Odenkirk Comedy Crime
3789,Allison Anders,Salma Hayek,Alicia Witt,Lili Taylor,Comedy Fantasy,four rooms,Salma Hayek Alicia Witt Lili Taylor Allison Anders Comedy Fantasy
3790,Steven Shainberg,Jeremy Davies,Stephen McHattie,Lesley Ann Warren,Comedy Drama Romance,secretary,Jeremy Davies Stephen McHattie Lesley Ann Warren Steven Shainberg Comedy Drama Romance
3793,Christopher Guest,Catherine O'Hara,Fred Willard,Larry Miller,Comedy,waiting for guffman,Catherine O'Hara Fred Willard Larry Miller Christopher Guest Comedy
3794,Jeff Franklin,Ivana Milicevic,Tyra Banks,Bridgette Wilson-Sampras,Comedy,love stinks,Ivana Milicevic Tyra Banks Bridgette Wilson-Sampras Jeff Franklin Comedy
3795,John Dahl,Philip Baker Hall,Aaron Hughes,Jayne Eastwood,Comedy Crime Romance Thriller,you kill me,Philip Baker Hall Aaron Hughes Jayne Eastwood John Dahl Comedy Crime Romance Thriller
3796,Mike Mills,Kelli Garner,Lou Taylor Pucci,Nancy O'Dell,Comedy Drama,thumbsucker,Kelli Garner Lou Taylor Pucci Nancy O'Dell Mike Mills Comedy Drama
3807,Stefan Schwartz,Peter McNamara,Dan Futterman,Ralph Ineson,Comedy Crime Romance,shooting fish,Peter McNamara Dan Futterman Ralph Ineson Stefan Schwartz Comedy Crime Romance
3809,Robert Lee King,Lauren Ambrose,Kathleen Robertson,Beth Broderick,Comedy Horror Mystery,psycho beach party,Lauren Ambrose Kathleen Robertson Beth Broderick Robert Lee King Comedy Horror Mystery
3810,Kevin Allen,Craig Ferguson,Frances Fisher,Mary McCormack,Comedy,the big tease,Craig Ferguson Frances Fisher Mary McCormack Kevin Allen Comedy
3813,Barry Levinson,Anna Friel,BrÃÂ­an F. O'Byrne,Pauline McLynn,Comedy,an everlasting piece,Anna Friel BrÃÂ­an F. O'Byrne Pauline McLynn Barry Levinson Comedy
3814,Sam Miller,Rachel Griffiths,Alan Williams,Rob Jarvis,Comedy Romance,among giants,Rachel Griffiths Alan Williams Rob Jarvis Sam Miller Comedy Romance
3816,Dan Ireland,Salma Hayek,Danny Arroyo,Olivia d'Abo,Comedy Drama Romance,the velocity of gary,Salma Hayek Danny Arroyo Olivia d'Abo Dan Ireland Comedy Drama Romance
3817,Fernando LeÃÂ³n de Aranoa,Luis Tosar,Enrique VillÃÂ©n,Aida Folch,Comedy Drama,mondays in the sun,Luis Tosar Enrique VillÃÂ©n Aida Folch Fernando LeÃÂ³n de Aranoa Comedy Drama
3819,unknown,Doug Brochu,Tiffany Thornton,Brandon Mychal Smith,Comedy Family Romance,sonny with a chanceÃÂ            ,Doug Brochu Tiffany Thornton Brandon Mychal Smith unknown Comedy Family Romance
3822,Sam Levinson,George Kennedy,Ezra Miller,Demi Moore,Comedy Drama,another happy day,George Kennedy Ezra Miller Demi Moore Sam Levinson Comedy Drama
3824,Vincenzo Natali,David Hewlett,Angelo Tsarouchas,Marie-JosÃÂ©e Croze,Comedy Fantasy,nothing,David Hewlett Angelo Tsarouchas Marie-JosÃÂ©e Croze Vincenzo Natali Comedy Fantasy
3829,Edward Burns,Debra Messing,Rosemarie DeWitt,Peter Jacobson,Comedy Drama Romance,purple violets,Debra Messing Rosemarie DeWitt Peter Jacobson Edward Burns Comedy Drama Romance
3833,Mark Griffiths,Eric Mabius,Gina Holden,Brooke D'Orsay,Comedy Romance,how to fall in love,Eric Mabius Gina Holden Brooke D'Orsay Mark Griffiths Comedy Romance
3842,George Sidney,Keenan Wynn,Howard Keel,Betty Hutton,Biography Comedy Musical Romance Western,annie get your gun,Keenan Wynn Howard Keel Betty Hutton George Sidney Biography Comedy Musical Romance Western
3843,Christopher Morris,Kayvan Novak,Riz Ahmed,Alex Macqueen,Comedy Crime Drama,four lions,Kayvan Novak Riz Ahmed Alex Macqueen Christopher Morris Comedy Crime Drama
3845,Peter Stebbings,Michael Kelly,Tony Nappo,Charlotte Sullivan,Comedy Crime Drama,defendor,Michael Kelly Tony Nappo Charlotte Sullivan Peter Stebbings Comedy Crime Drama
3846,Vincente Minnelli,Gladys Cooper,Reginald Owen,Ellen Ross,Adventure Comedy Musical Romance,the pirate,Gladys Cooper Reginald Owen Ellen Ross Vincente Minnelli Adventure Comedy Musical Romance
3848,Nicholas Hytner,Dominic Cooper,Russell Tovey,James Corden,Comedy Drama,the history boys,Dominic Cooper Russell Tovey James Corden Nicholas Hytner Comedy Drama
3850,unknown,David Ogden Stiers,Jamie Farr,Mike Farrell,Comedy Drama War,m*a*s*hÃÂ            ,David Ogden Stiers Jamie Farr Mike Farrell unknown Comedy Drama War
3852,Jim Abrahams,Peter Graves,Lloyd Bridges,Barbara Billingsley,Comedy,airplane!,Peter Graves Lloyd Bridges Barbara Billingsley Jim Abrahams Comedy
3854,F. Gary Gray,Nia Long,John Witherspoon,Tony Cox,Comedy Drama,friday,Nia Long John Witherspoon Tony Cox F. Gary Gray Comedy Drama
3857,Michael Gornick,George Kennedy,Holt McCallany,Dorothy Lamour,Comedy Fantasy Horror Thriller,creepshow 2,George Kennedy Holt McCallany Dorothy Lamour Michael Gornick Comedy Fantasy Horror Thriller
3858,Sam Peckinpah,Slim Pickens,Jason Robards,L.Q. Jones,Comedy Drama Romance Western,the ballad of cable hogue,Slim Pickens Jason Robards L.Q. Jones Sam Peckinpah Comedy Drama Romance Western
3864,Michael Martin,Joe Estevez,Master P,Anthony Johnson,Comedy,i got the hook up,Joe Estevez Master P Anthony Johnson Michael Martin Comedy
3865,Edward Burns,John Mahoney,Frank Vincent,Michael McGlone,Comedy Drama Romance,she's the one,John Mahoney Frank Vincent Michael McGlone Edward Burns Comedy Drama Romance
3870,Sam Raimi,Ted Raimi,Dan Hicks,Kassie Wesley DePaiva,Comedy Fantasy Horror Thriller,evil dead ii,Ted Raimi Dan Hicks Kassie Wesley DePaiva Sam Raimi Comedy Fantasy Horror Thriller
3871,Louis C.K.,Wanda Sykes,J.B. Smoove,Robert Vaughn,Action Adventure Comedy Musical,pootie tang,Wanda Sykes J.B. Smoove Robert Vaughn Louis C.K. Action Adventure Comedy Musical
3874,AndrÃÂ© ÃÂvredal,Otto Jespersen,Johanna MÃÂ¸rck,Glenn Erland Tosterud,Comedy Drama Fantasy Horror,trollhunter,Otto Jespersen Johanna MÃÂ¸rck Glenn Erland Tosterud AndrÃÂ© ÃÂvredal Comedy Drama Fantasy Horror
3875,Robert Cary,Frances Conroy,Fred Willard,Kevin Sussman,Comedy Romance,ira & abby,Frances Conroy Fred Willard Kevin Sussman Robert Cary Comedy Romance
3876,Akiva Schaffer,Will Forte,Nicholas Braun,Rosemarie DeWitt,Action Comedy Sci-Fi,the watch,Will Forte Nicholas Braun Rosemarie DeWitt Akiva Schaffer Action Comedy Sci-Fi
3877,Adam Rapp,Zooey Deschanel,Will Ferrell,Dallas Roberts,Comedy Drama,winter passing,Zooey Deschanel Will Ferrell Dallas Roberts Adam Rapp Comedy Drama
3878,Angela Robinson,Jordana Brewster,Geoff Stults,Scoot McNairy,Action Comedy Romance,d.e.b.s.,Jordana Brewster Geoff Stults Scoot McNairy Angela Robinson Action Comedy Romance
3881,Avi Nesher,Fisher Stevens,Elizabeth Berkley,Robert Townsend,Action Comedy Crime Thriller,taxman,Fisher Stevens Elizabeth Berkley Robert Townsend Avi Nesher Action Comedy Crime Thriller
3890,Mel Brooks,Madeline Kahn,Harvey Korman,Dick Van Patten,Comedy,high anxiety,Madeline Kahn Harvey Korman Dick Van Patten Mel Brooks Comedy
3894,Clark Gregg,Anjelica Huston,Matt Gerald,Jonah Bobo,Comedy Drama,choke,Anjelica Huston Matt Gerald Jonah Bobo Clark Gregg Comedy Drama
3897,Justin Kerrigan,Danny Dyer,John Simm,Shaun Parkes,Comedy Music,human traffic,Danny Dyer John Simm Shaun Parkes Justin Kerrigan Comedy Music
3901,Bob Clark,Zack Ward,Darren McGavin,Scott Schwartz,Comedy Family,a christmas story,Zack Ward Darren McGavin Scott Schwartz Bob Clark Comedy Family
3904,Jennifer Finnigan,Geoff Stults,Kenan Thompson,Josh Hopkins,Comedy,the opposite sex,Geoff Stults Kenan Thompson Josh Hopkins Jennifer Finnigan Comedy
3911,Mike Mills,Goran Visnjic,Lou Taylor Pucci,Mary Page Keller,Comedy Drama Romance,beginners,Goran Visnjic Lou Taylor Pucci Mary Page Keller Mike Mills Comedy Drama Romance
3912,John Gulager,Krista Allen,Eric Dane,Henry Rollins,Action Comedy Horror Thriller,feast,Krista Allen Eric Dane Henry Rollins John Gulager Action Comedy Horror Thriller
3913,John Landis,John Belushi,Karen Allen,Tim Matheson,Comedy,animal house,John Belushi Karen Allen Tim Matheson John Landis Comedy
3918,Spike Lee,Bernie Mac,Cedric the Entertainer,Steve Harvey,Comedy Documentary,the original kings of comedy,Bernie Mac Cedric the Entertainer Steve Harvey Spike Lee Comedy Documentary
3920,Kirk Jones,James Nesbitt,David Kelly,Fionnula Flanagan,Comedy,waking ned devine,James Nesbitt David Kelly Fionnula Flanagan Kirk Jones Comedy
3927,David Raynr,Nancy O'Dell,Mikki Padilla,Dayna Devon,Biography Comedy Documentary,martin lawrence live: runteldat,Nancy O'Dell Mikki Padilla Dayna Devon David Raynr Biography Comedy Documentary
3930,Charles Martin Smith,Kevin Zegers,Bill Cobbs,Michael Jeter,Comedy Drama Family Sport,air bud,Kevin Zegers Bill Cobbs Michael Jeter Charles Martin Smith Comedy Drama Family Sport
3934,Patrick Read Johnson,Ariana Richards,Royal Dano,Tonya Lee Williams,Adventure Comedy Sci-Fi,spaced invaders,Ariana Richards Royal Dano Tonya Lee Williams Patrick Read Johnson Adventure Comedy Sci-Fi
3935,Alfred Hitchcock,Ed Lauter,Bruce Dern,William Devane,Comedy Thriller,family plot,Ed Lauter Bruce Dern William Devane Alfred Hitchcock Comedy Thriller
3936,Billy Wilder,Fred MacMurray,Ray Walston,David White,Comedy Drama Romance,the apartment,Fred MacMurray Ray Walston David White Billy Wilder Comedy Drama Romance
3939,Michel Gondry,Common,Dave Chappelle,Lauryn Hill,Comedy Documentary Music,dave chappelle's block party,Common Dave Chappelle Lauryn Hill Michel Gondry Comedy Documentary Music
3941,Michael Schultz,Blair Underwood,LisaGay Hamilton,Bobby Brown,Comedy Drama Music,krush groove,Blair Underwood LisaGay Hamilton Bobby Brown Michael Schultz Comedy Drama Music
3942,Benny Boom,Omari Hardwick,Donald Faison,Mike Epps,Action Comedy Crime,next day air,Omari Hardwick Donald Faison Mike Epps Benny Boom Action Comedy Crime
3945,David Raynr,Donald Faison,Deon Richmond,Countess Vaughn,Comedy,trippin',Donald Faison Deon Richmond Countess Vaughn David Raynr Comedy
3946,unknown,Matthew Senreich,Seth Green,Breckin Meyer,Animation Comedy,robot chickenÃÂ            ,Matthew Senreich Seth Green Breckin Meyer unknown Animation Comedy
3948,Nnegest LikkÃÂ©,Mo'Nique,Jimmy Jean-Louis,Joyful Drake,Comedy,phat girlz,Mo'Nique Jimmy Jean-Louis Joyful Drake Nnegest LikkÃÂ© Comedy
3950,Christopher Leitch,John Astin,Robert Neary,Kim Darby,Comedy Fantasy,teen wolf too,John Astin Robert Neary Kim Darby Christopher Leitch Comedy Fantasy
3953,Patricia Cardoso,America Ferrera,Lupe Ontiveros,George Lopez,Comedy Drama,real women have curves,America Ferrera Lupe Ontiveros George Lopez Patricia Cardoso Comedy Drama
3956,Damien O'Donnell,Archie Panjabi,Jimi Mistry,Om Puri,Comedy Drama,east is east,Archie Panjabi Jimi Mistry Om Puri Damien O'Donnell Comedy Drama
3957,Peter M. Cohen,Callie Thorne,Brian Van Holt,David Heyman,Comedy Romance,whipped,Callie Thorne Brian Van Holt David Heyman Peter M. Cohen Comedy Romance
3959,Nicole Holofcener,Oliver Platt,Thomas Ian Nicholas,Ann Morgan Guilbert,Comedy Drama,please give,Oliver Platt Thomas Ian Nicholas Ann Morgan Guilbert Nicole Holofcener Comedy Drama
3962,Tom Schulman,Kristy Swanson,George Hamilton,Dyan Cannon,Comedy Crime,8 heads in a duffel bag,Kristy Swanson George Hamilton Dyan Cannon Tom Schulman Comedy Crime
3965,Darren Stein,Julie Benz,Judy Greer,Jeff Conaway,Comedy Crime Thriller,jawbreaker,Julie Benz Judy Greer Jeff Conaway Darren Stein Comedy Crime Thriller
3967,Noah Baumbach,Greta Gerwig,Grace Gummer,Vanessa Ray,Comedy Drama Romance,frances ha,Greta Gerwig Grace Gummer Vanessa Ray Noah Baumbach Comedy Drama Romance
3969,Todd Solondz,Philip Seymour Hoffman,Jon Lovitz,Dylan Baker,Comedy Drama,happiness,Philip Seymour Hoffman Jon Lovitz Dylan Baker Todd Solondz Comedy Drama
3970,George Gallo,Eddie Griffin,Joe Howard,Robert Noble,Comedy Documentary,dysfunktional family,Eddie Griffin Joe Howard Robert Noble George Gallo Comedy Documentary
3971,Kevin Smith,Johnny Depp,Haley Joel Osment,Michael Parks,Comedy Drama Horror,tusk,Johnny Depp Haley Joel Osment Michael Parks Kevin Smith Comedy Drama Horror
3974,Jason Eisener,Gregory Smith,Robb Wells,Molly Dunsworth,Action Comedy Thriller,hobo with a shotgun,Gregory Smith Robb Wells Molly Dunsworth Jason Eisener Action Comedy Thriller
3975,Enrique Begne,Kevin Pollak,HÃÂ©ctor JimÃÂ©nez,Erick Elias,Action Comedy,compadres,Kevin Pollak HÃÂ©ctor JimÃÂ©nez Erick Elias Enrique Begne Action Comedy
3976,Matthew Bright,Bokeem Woodbine,Dan Hedaya,Robert Peters,Comedy Crime Drama Thriller,freeway,Bokeem Woodbine Dan Hedaya Robert Peters Matthew Bright Comedy Crime Drama Thriller
3979,Whit Stillman,Greta Gerwig,Megalyn Echikunwoke,Zach Woods,Comedy Drama Romance,damsels in distress,Greta Gerwig Megalyn Echikunwoke Zach Woods Whit Stillman Comedy Drama Romance
3981,Leslye Headland,Kirsten Dunst,Adam Scott,Andrew Rannells,Comedy Romance,bachelorette,Kirsten Dunst Adam Scott Andrew Rannells Leslye Headland Comedy Romance
3982,unknown,Danny Pino,Megan Hilty,Zach Grenier,Comedy Drama Horror Sci-Fi Thriller,braindeadÃÂ            ,Danny Pino Megan Hilty Zach Grenier unknown Comedy Drama Horror Sci-Fi Thriller
3984,Tim Heidecker,Michael Gross,William Atherton,Bob Ross,Comedy,tim and eric's billion dollar movie,Michael Gross William Atherton Bob Ross Tim Heidecker Comedy
3987,Marco Kreuzpaintner,Alicja Bachleda,Kostja Ullmann,Robert Stadlober,Comedy Drama Romance Sport,summer storm,Alicja Bachleda Kostja Ullmann Robert Stadlober Marco Kreuzpaintner Comedy Drama Romance Sport
3990,Jason Alexander,Gretchen Mol,Patti LuPone,Peter Onorati,Comedy Drama,just looking,Gretchen Mol Patti LuPone Peter Onorati Jason Alexander Comedy Drama
3994,Philip Zlotorynski,Neil Hopkins,Darren Keefe Reiher,David Douglas,Comedy,my big fat independent movie,Neil Hopkins Darren Keefe Reiher David Douglas Philip Zlotorynski Comedy
3996,Lance Kawas,Taylor Negron,Michael Rapaport,Talia Shire,Comedy,the deported,Taylor Negron Michael Rapaport Talia Shire Lance Kawas Comedy
3999,David Wain,Christopher Meloni,Amy Poehler,Jack McBrayer,Comedy,they came together,Christopher Meloni Amy Poehler Jack McBrayer David Wain Comedy
4000,Craig Moss,French Stewart,Ashley Martin,Olivia Alexander,Comedy,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,French Stewart Ashley Martin Olivia Alexander Craig Moss Comedy
4003,Paolo Monico,Stephanie Szostak,Sarah Rafferty,Salvatore Santone,Comedy,four single fathers,Stephanie Szostak Sarah Rafferty Salvatore Santone Paolo Monico Comedy
4010,Chris D'Arienzo,Judy Greer,Cybill Shepherd,Shea Whigham,Comedy Drama Romance,barry munday,Judy Greer Cybill Shepherd Shea Whigham Chris D'Arienzo Comedy Drama Romance
4012,Frank Capra,Ann-Margret,Glenn Ford,Thomas Mitchell,Comedy Drama,pocketful of miracles,Ann-Margret Glenn Ford Thomas Mitchell Frank Capra Comedy Drama
4014,Susan Seidelman,Dyan Cannon,Michael Nouri,Brenda Vaccaro,Comedy Romance,boynton beach club,Dyan Cannon Michael Nouri Brenda Vaccaro Susan Seidelman Comedy Romance
4019,Leon Ford,Maeve Dermody,Patrick Brammall,Kelly Paterniti,Comedy Drama Romance Sci-Fi,griff the invisible,Maeve Dermody Patrick Brammall Kelly Paterniti Leon Ford Comedy Drama Romance Sci-Fi
4022,Billy Wilder,Nehemiah Persoff,Joe E. Brown,George Raft,Comedy Music Romance,some like it hot,Nehemiah Persoff Joe E. Brown George Raft Billy Wilder Comedy Music Romance
4025,Mel Brooks,Madeline Kahn,Peter Boyle,Teri Garr,Comedy,young frankenstein,Madeline Kahn Peter Boyle Teri Garr Mel Brooks Comedy
4027,Rajkumar Hirani,Vidya Balan,Sanjay Dutt,Jimmy Shergill,Comedy Drama Romance,lage raho munna bhai,Vidya Balan Sanjay Dutt Jimmy Shergill Rajkumar Hirani Comedy Drama Romance
4031,ThorbjÃÂ¸rn Christoffersen,Iben Hjejle,Frank Hvam,Casper Christensen,Action Adventure Animation Comedy Sci-Fi,journey to saturn,Iben Hjejle Frank Hvam Casper Christensen ThorbjÃÂ¸rn Christoffersen Action Adventure Animation Comedy Sci-Fi
4032,John Ford,Lee Marvin,Cesar Romero,Jack Warden,Adventure Comedy Romance,donovan's reef,Lee Marvin Cesar Romero Jack Warden John Ford Adventure Comedy Romance
4033,Alex van Warmerdam,Rijk de Gooyer,Ariane Schluter,Henri Garcin,Comedy Drama,the dress,Rijk de Gooyer Ariane Schluter Henri Garcin Alex van Warmerdam Comedy Drama
4035,Mel Brooks,Madeline Kahn,David Huddleston,Harvey Korman,Comedy Western,blazing saddles,Madeline Kahn David Huddleston Harvey Korman Mel Brooks Comedy Western
4039,Frank Sebastiano,Joe Lo Truglio,Laurie Metcalf,Seymour Cassel,Comedy Sport,beer league,Joe Lo Truglio Laurie Metcalf Seymour Cassel Frank Sebastiano Comedy Sport
4043,Hao Ning,Jack Kao,Bo Huang,Zheng Xu,Action Adventure Comedy,silver medallist,Jack Kao Bo Huang Zheng Xu Hao Ning Action Adventure Comedy
4045,Stanley Donen,Rita Moreno,Debbie Reynolds,Cyd Charisse,Comedy Musical Romance,singin' in the rain,Rita Moreno Debbie Reynolds Cyd Charisse Stanley Donen Comedy Musical Romance
4047,Michael Tiddes,Essence Atkins,Alanna Ubach,J.B. Smoove,Comedy Fantasy,a haunted house,Essence Atkins Alanna Ubach J.B. Smoove Michael Tiddes Comedy Fantasy
4050,Tom Hanks,Tom Hanks,Charlize Theron,Ethan Embry,Comedy Drama Music,that thing you do!,Tom Hanks Charlize Theron Ethan Embry Tom Hanks Comedy Drama Music
4054,Leslie Small,David Jason Perez,La'Princess Jackson,Dana Hanna,Comedy Documentary,kevin hart: let me explain,David Jason Perez La'Princess Jackson Dana Hanna Leslie Small Comedy Documentary
4056,Zach Braff,Armando Riesco,Michael Weston,Jill Flint,Comedy Drama Romance,garden state,Armando Riesco Michael Weston Jill Flint Zach Braff Comedy Drama Romance
4060,Alice Wu,Joan Chen,Ato Essandoh,Jessica Hecht,Comedy Drama Romance,saving face,Joan Chen Ato Essandoh Jessica Hecht Alice Wu Comedy Drama Romance
4062,Jake Schreier,Frank Langella,Joshua Ormond,Ana Gasteyer,Comedy Crime Drama Sci-Fi,robot & frank,Frank Langella Joshua Ormond Ana Gasteyer Jake Schreier Comedy Crime Drama Sci-Fi
4064,James Ponsoldt,Shailene Woodley,Jennifer Jason Leigh,Dayo Okeniyi,Comedy Drama Romance,the spectacular now,Shailene Woodley Jennifer Jason Leigh Dayo Okeniyi James Ponsoldt Comedy Drama Romance
4065,Randall Miller,William Hurt,Elden Henson,Michael Bower,Comedy Family Musical Romance Short,marilyn hotchkiss' ballroom dancing and charm school,William Hurt Elden Henson Michael Bower Randall Miller Comedy Family Musical Romance Short
4066,Larry Charles,Bill Maher,Tal Bachman,Steve Burg,Comedy Documentary War,religulous,Bill Maher Tal Bachman Steve Burg Larry Charles Comedy Documentary War
4069,Rawson Marshall Thurber,Gary Cole,Stephen Root,Joel David Moore,Comedy Sport,dodgeball: a true underdog story,Gary Cole Stephen Root Joel David Moore Rawson Marshall Thurber Comedy Sport
4070,Michael D. Sellers,Katharine Ross,Carly Schroeder,George Harris,Comedy Drama Family,eye of the dolphin,Katharine Ross Carly Schroeder George Harris Michael D. Sellers Comedy Drama Family
4072,James Dodson,Larry Miller,Anupam Kher,Shriya Saran,Comedy Drama Romance,the other end of the line,Larry Miller Anupam Kher Shriya Saran James Dodson Comedy Drama Romance
4075,James Gunn,Linda Cardellini,Rainn Wilson,Paul T. Taylor,Comedy Crime Drama,super,Linda Cardellini Rainn Wilson Paul T. Taylor James Gunn Comedy Crime Drama
4076,John Murlowski,Ashley Scott,Piper Mackenzie Harris,Lochlyn Munro,Comedy Drama Family Romance,christmas mail,Ashley Scott Piper Mackenzie Harris Lochlyn Munro John Murlowski Comedy Drama Family Romance
4077,Benni Diez,Clifton Collins Jr.,Cecilia Pillado,David Masterson,Comedy Horror,stung,Clifton Collins Jr. Cecilia Pillado David Masterson Benni Diez Comedy Horror
4081,Mike Judge,Anthony 'Citric' Campos,Patrick Fischler,David Herman,Adventure Comedy Sci-Fi,idiocracy,Anthony 'Citric' Campos Patrick Fischler David Herman Mike Judge Adventure Comedy Sci-Fi
4084,Dominic Burns,Julian Glover,Sean Pertwee,Bianca Brigitte VanDamme,Comedy Sci-Fi,alien uprising,Julian Glover Sean Pertwee Bianca Brigitte VanDamme Dominic Burns Comedy Sci-Fi
4085,George Sidney,Esther Williams,Basil Rathbone,Red Skelton,Comedy Musical,bathing beauty,Esther Williams Basil Rathbone Red Skelton George Sidney Comedy Musical
4087,Tim McCanlies,Ethan Embry,Michael O'Neill,Alexandra Holden,Comedy Drama Family,"dancer, texas pop. 81",Ethan Embry Michael O'Neill Alexandra Holden Tim McCanlies Comedy Drama Family
4090,Jerry Rees,Jon Lovitz,Phil Hartman,Mindy Sterling,Adventure Animation Comedy Family Fantasy Musical,the brave little toaster,Jon Lovitz Phil Hartman Mindy Sterling Jerry Rees Adventure Animation Comedy Family Fantasy Musical
4101,Harmage Singh Kalirai,Saeed Jaffrey,Zohra Segal,Shobu Kapoor,Comedy Drama Romance,chicken tikka masala,Saeed Jaffrey Zohra Segal Shobu Kapoor Harmage Singh Kalirai Comedy Drama Romance
4102,Rita Merson,Ryan Guzman,James Wolk,Jason Ritter,Comedy Music Romance,always woodstock,Ryan Guzman James Wolk Jason Ritter Rita Merson Comedy Music Romance
4103,Jon Knautz,Rachel Skarsten,Daniel Kash,Stefanie Drummond,Action Comedy Horror,jack brooks: monster slayer,Rachel Skarsten Daniel Kash Stefanie Drummond Jon Knautz Action Comedy Horror
4106,Petter NÃÂ¦ss,JÃÂ¸rgen Langhelle,Per Christian Ellefsen,Sven Nordin,Comedy Drama,elling,JÃÂ¸rgen Langhelle Per Christian Ellefsen Sven Nordin Petter NÃÂ¦ss Comedy Drama
4110,Dan Perri,Travis Myers,David Proval,Carmen Argenziano,Comedy Drama Mystery Romance Thriller,sharkskin,Travis Myers David Proval Carmen Argenziano Dan Perri Comedy Drama Mystery Romance Thriller
4114,Michael Herz,Phoebe Legere,Jessica Dublin,Lisa Gaye,Action Comedy Horror Sci-Fi,the toxic avenger part ii,Phoebe Legere Jessica Dublin Lisa Gaye Michael Herz Action Comedy Horror Sci-Fi
4116,Woody Allen,Woody Allen,John Beck,Mews Small,Comedy Sci-Fi,sleeper,Woody Allen John Beck Mews Small Woody Allen Comedy Sci-Fi
4118,Woody Allen,Woody Allen,John Carradine,Lynn Redgrave,Comedy,everything you always wanted to know about sex * but were afraid to ask,Woody Allen John Carradine Lynn Redgrave Woody Allen Comedy
4121,Chia-Liang Liu,Andy Lau,Anita Mui,Ho-Sung Pak,Action Comedy,the legend of drunken master,Andy Lau Anita Mui Ho-Sung Pak Chia-Liang Liu Action Comedy
4129,Sylvain Chomet,Michel Robin,Charles Linton,BÃÂ©atrice Bonifassi,Animation Comedy Drama,the triplets of belleville,Michel Robin Charles Linton BÃÂ©atrice Bonifassi Sylvain Chomet Animation Comedy Drama
4130,Chris Eyre,Michael Greyeyes,Irene Bedard,Gary Farmer,Comedy Drama,smoke signals,Michael Greyeyes Irene Bedard Gary Farmer Chris Eyre Comedy Drama
4131,Shari Springer Berman,Josh Hutcherson,James Urbaniak,Daniel Tay,Biography Comedy Drama,american splendor,Josh Hutcherson James Urbaniak Daniel Tay Shari Springer Berman Biography Comedy Drama
4139,Miranda July,Najarra Townsend,Brad William Henke,Miranda July,Comedy Drama,me and you and everyone we know,Najarra Townsend Brad William Henke Miranda July Miranda July Comedy Drama
4145,Steven Soderbergh,Julia Roberts,Enrico Colantoni,Blair Underwood,Comedy Romance,full frontal,Julia Roberts Enrico Colantoni Blair Underwood Steven Soderbergh Comedy Romance
4147,unknown,Stephen Colbert,Amy Sedaris,Maria Thayer,Comedy,strangers with candyÃÂ            ,Stephen Colbert Amy Sedaris Maria Thayer unknown Comedy
4149,John Cameron Mitchell,Sook-Yin Lee,Peter Stickles,Raphael Barker,Comedy Drama Romance,shortbus,Sook-Yin Lee Peter Stickles Raphael Barker John Cameron Mitchell Comedy Drama Romance
4154,unknown,Anne Hathaway,Jon Tenney,Debrah Farentino,Comedy Drama Romance,get realÃÂ            ,Anne Hathaway Jon Tenney Debrah Farentino unknown Comedy Drama Romance
