,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
276,Danny Boyle,Noah Huntley,Megan Burns,David Schneider,Drama Horror Sci-Fi Thriller,28 days later...,Noah Huntley Megan Burns David Schneider Danny Boyle Drama Horror Sci-Fi Thriller
277,Masayuki Ochiai,James Kyson,David Denman,Daisy Betts,Horror Mystery Thriller,shutter,James Kyson David Denman Daisy Betts Masayuki Ochiai Horror Mystery Thriller
278,George A. Romero,Ted Danson,Hal Holbrook,Adrienne Barbeau,Comedy Fantasy Horror,creepshow,Ted Danson Hal Holbrook Adrienne Barbeau George A. Romero Comedy Fantasy Horror
279,Wes Craven,Miko Hughes,Heather Langenkamp,Tracy Middendorf,Fantasy Horror Mystery Thriller,new nightmare,Miko Hughes Heather Langenkamp Tracy Middendorf Wes Craven Fantasy Horror Mystery Thriller
280,E. Elias Merhige,Eddie Izzard,Udo Kier,Catherine McCormack,Drama Horror,shadow of the vampire,Eddie Izzard Udo Kier Catherine McCormack E. Elias Merhige Drama Horror
281,Andrew Currie,Alexia Fast,Henry Czerny,Kesun Loder,Comedy Drama Horror Sci-Fi,fido,Alexia Fast Henry Czerny Kesun Loder Andrew Currie Comedy Drama Horror Sci-Fi
282,Marc SchÃÂ¶lermann,John de Lancie,Larry Drake,Johnny Whitworth,Crime Horror Thriller,pathology,John de Lancie Larry Drake Johnny Whitworth Marc SchÃÂ¶lermann Crime Horror Thriller
283,Eli Roth,Jay Hernandez,Lauren German,Stanislav Ianevski,Horror,hostel: part ii,Jay Hernandez Lauren German Stanislav Ianevski Eli Roth Horror
284,Nicolas Winding Refn,Keanu Reeves,Bella Heathcote,Charles Baker,Horror Thriller,the neon demon,Keanu Reeves Bella Heathcote Charles Baker Nicolas Winding Refn Horror Thriller
285,Jonathan Liebesman,Sullivan Stapleton,Emma Caulfield,Angus Sampson,Horror Mystery Thriller,darkness falls,Sullivan Stapleton Emma Caulfield Angus Sampson Jonathan Liebesman Horror Mystery Thriller
286,Neil Marshall,MyAnna Buring,Shauna Macdonald,Craig Conway,Adventure Horror Thriller,the descent,MyAnna Buring Shauna Macdonald Craig Conway Neil Marshall Adventure Horror Thriller
287,Matt Bettinelli-Olpin,Zach Gilford,Allison Miller,Vanessa Ray,Horror Mystery,devil's due,Zach Gilford Allison Miller Vanessa Ray Matt Bettinelli-Olpin Horror Mystery
288,Rob Zombie,Sid Haig,Ken Foree,Lew Temple,Crime Horror,the devil's rejects,Sid Haig Ken Foree Lew Temple Rob Zombie Crime Horror
289,Rob Zombie,Sid Haig,Matthew McGrory,Erin Daniels,Horror,house of 1000 corpses,Sid Haig Matthew McGrory Erin Daniels Rob Zombie Horror
290,Sharron Miller,Bernard Fox,Elizabeth MacRae,Charles Aidman,Horror,alien zone,Bernard Fox Elizabeth MacRae Charles Aidman Sharron Miller Horror
291,Steve Miner,Julian Sands,Richard E. Grant,Lori Singer,Action Fantasy Horror Thriller,warlock,Julian Sands Richard E. Grant Lori Singer Steve Miner Action Fantasy Horror Thriller
292,Tony Maylam,Michael J. Pollard,Alun Armstrong,Alastair Duncan,Action Crime Horror Sci-Fi Thriller,split second,Michael J. Pollard Alun Armstrong Alastair Duncan Tony Maylam Action Crime Horror Sci-Fi Thriller
293,Francis Ford Coppola,Alden Ehrenreich,Bruce Dern,Joanne Whalley,Comedy Fantasy Horror Mystery,twixt,Alden Ehrenreich Bruce Dern Joanne Whalley Francis Ford Coppola Comedy Fantasy Horror Mystery
294,Mark Tonderai,Jennifer Lawrence,Nolan Gerard Funk,Gil Bellows,Drama Horror Thriller,house at the end of the street,Jennifer Lawrence Nolan Gerard Funk Gil Bellows Mark Tonderai Drama Horror Thriller
295,John R. Leonetti,Alfre Woodard,Annabelle Wallis,Gabriel Bateman,Horror Mystery,annabelle,Alfre Woodard Annabelle Wallis Gabriel Bateman John R. Leonetti Horror Mystery
296,Louis Morneau,Leon,Bob Gunton,Ned Bellamy,Horror Sci-Fi Thriller,bats,Leon Bob Gunton Ned Bellamy Louis Morneau Horror Sci-Fi Thriller
297,Stephen Hopkins,Lisa Wilcox,Kelly Jo Minter,Matthew Borlenghi,Fantasy Horror Romance Thriller,a nightmare on elm street 5: the dream child,Lisa Wilcox Kelly Jo Minter Matthew Borlenghi Stephen Hopkins Fantasy Horror Romance Thriller
298,Rusty Cundieff,Corbin Bernsen,Clarence Williams III,David Alan Grier,Comedy Horror Thriller,tales from the hood,Corbin Bernsen Clarence Williams III David Alan Grier Rusty Cundieff Comedy Horror Thriller
299,Dominique Othenin-Girard,Donald Pleasence,Tamara Glynn,Troy Evans,Horror Thriller,halloween 5,Donald Pleasence Tamara Glynn Troy Evans Dominique Othenin-Girard Horror Thriller
300,Jon Knautz,Rachel Alig,Monda Scott,Alexis Kendra,Drama Horror Mystery Thriller,goddess of love,Rachel Alig Monda Scott Alexis Kendra Jon Knautz Drama Horror Mystery Thriller
301,David Cronenberg,Debbie Harry,Leslie Carlson,Reiner Schwarz,Horror Mystery Sci-Fi Thriller,videodrome,Debbie Harry Leslie Carlson Reiner Schwarz David Cronenberg Horror Mystery Sci-Fi Thriller
302,Jaume BalaguerÃÂ³,Jonathan D. Mellor,Pablo Rosso,Andrea Ros,Horror,[rec] 2,Jonathan D. Mellor Pablo Rosso Andrea Ros Jaume BalaguerÃÂ³ Horror
303,Jon Wright,Russell Tovey,Richard Coyle,Bronagh Gallagher,Comedy Horror Sci-Fi Thriller,grabbers,Russell Tovey Richard Coyle Bronagh Gallagher Jon Wright Comedy Horror Sci-Fi Thriller
304,James Wan,Lin Shaye,Barbara Hershey,Leigh Whannell,Fantasy Horror Thriller,insidious: chapter 2,Lin Shaye Barbara Hershey Leigh Whannell James Wan Fantasy Horror Thriller
305,Darren Lynn Bousman,Emmanuelle Vaugier,Tony Nappo,Shawnee Smith,Horror Mystery,saw ii,Emmanuelle Vaugier Tony Nappo Shawnee Smith Darren Lynn Bousman Horror Mystery
306,Dan Trachtenberg,Bradley Cooper,John Gallagher Jr.,Sumalee Montano,Drama Horror Mystery Sci-Fi Thriller,10 cloverfield lane,Bradley Cooper John Gallagher Jr. Sumalee Montano Dan Trachtenberg Drama Horror Mystery Sci-Fi Thriller
307,David F. Sandberg,Billy Burke,Amiah Miller,Gabriel Bateman,Horror,lights out,Billy Burke Amiah Miller Gabriel Bateman David F. Sandberg Horror
308,Henry Joost,Johanna Braddy,Sprague Grayden,Christopher Nicholas Smith,Horror,paranormal activity 3,Johanna Braddy Sprague Grayden Christopher Nicholas Smith Henry Joost Horror
309,Stiles White,Lin Shaye,Shelley Hennig,Daren Kagasoff,Fantasy Horror,ouija,Lin Shaye Shelley Hennig Daren Kagasoff Stiles White Fantasy Horror
310,Chuck Russell,John Saxon,Heather Langenkamp,Jennifer Rubin,Action Fantasy Horror Thriller,a nightmare on elm street 3: dream warriors,John Saxon Heather Langenkamp Jennifer Rubin Chuck Russell Action Fantasy Horror Thriller
311,Henry Joost,Matt Shively,Brendon Eggertsen,Alisha Boe,Horror,paranormal activity 4,Matt Shively Brendon Eggertsen Alisha Boe Henry Joost Horror
312,Rachel Talalay,Johnny Depp,Tom Arnold,Yaphet Kotto,Comedy Fantasy Horror Thriller,freddy's dead: the final nightmare,Johnny Depp Tom Arnold Yaphet Kotto Rachel Talalay Comedy Fantasy Horror Thriller
313,Christopher Landon,Richard Cabral,Gloria Sandoval,Molly Ephraim,Fantasy Horror Thriller,paranormal activity: the marked ones,Richard Cabral Gloria Sandoval Molly Ephraim Christopher Landon Fantasy Horror Thriller
314,David Gelb,Olivia Wilde,Mark Duplass,Donald Glover,Horror Sci-Fi Thriller,the lazarus effect,Olivia Wilde Mark Duplass Donald Glover David Gelb Horror Sci-Fi Thriller
315,Mike Flanagan,James Lafferty,Rory Cochrane,Garrett Ryan,Horror Mystery,oculus,James Lafferty Rory Cochrane Garrett Ryan Mike Flanagan Horror Mystery
316,John Erick Dowdle,Ben Feldman,Edwin Hodge,Perdita Weeks,Horror Mystery Thriller,"as above, so below",Ben Feldman Edwin Hodge Perdita Weeks John Erick Dowdle Horror Mystery Thriller
317,Rob Hedden,Kane Hodder,Peter Mark Richman,Scott Reeves,Adventure Horror,friday the 13th part viii: jason takes manhattan,Kane Hodder Peter Mark Richman Scott Reeves Rob Hedden Adventure Horror
318,Joe Chappelle,Donald Pleasence,Kim Darby,Mitchell Ryan,Horror Thriller,halloween: the curse of michael myers,Donald Pleasence Kim Darby Mitchell Ryan Joe Chappelle Horror Thriller
319,Edgar Wright,Peter Serafinowicz,Dylan Moran,Rafe Spall,Comedy Horror,shaun of the dead,Peter Serafinowicz Dylan Moran Rafe Spall Edgar Wright Comedy Horror
320,Mickey Liddell,Jessica Lowndes,Randy Wayne,Haley Bennett,Drama Horror Thriller,the haunting of molly hartley,Jessica Lowndes Randy Wayne Haley Bennett Mickey Liddell Drama Horror Thriller
321,Dwight H. Little,Donald Pleasence,Kathleen Kinmont,Ellie Cornell,Horror Thriller,halloween 4: the return of michael myers,Donald Pleasence Kathleen Kinmont Ellie Cornell Dwight H. Little Horror Thriller
322,Fred Walton,Thomas F. Wilson,Deborah Foreman,Clayton Rohner,Horror Mystery,april fool's day,Thomas F. Wilson Deborah Foreman Clayton Rohner Fred Walton Horror Mystery
323,Gonzalo LÃÂ³pez-Gallego,Warren Christie,Ryan Robbins,Andrew Airlie,Horror Mystery Sci-Fi Thriller,apollo 18,Warren Christie Ryan Robbins Andrew Airlie Gonzalo LÃÂ³pez-Gallego Horror Mystery Sci-Fi Thriller
324,J.S. Cardone,Brendan Fehr,Kerr Smith,Izabella Miko,Horror Thriller,the forsaken,Brendan Fehr Kerr Smith Izabella Miko J.S. Cardone Horror Thriller
325,Jeremy Saulnier,Alia Shawkat,Mark Webber,Joe Cole,Crime Horror Music Thriller,green room,Alia Shawkat Mark Webber Joe Cole Jeremy Saulnier Crime Horror Music Thriller
326,Eli Craig,Katrina Bowden,Tyler Labine,Chelan Simmons,Comedy Horror,tucker and dale vs evil,Katrina Bowden Tyler Labine Chelan Simmons Eli Craig Comedy Horror
327,Matthew Hastings,Meghan Ory,Marc Trottier,Corey Sevier,Comedy Horror Sci-Fi,decoys,Meghan Ory Marc Trottier Corey Sevier Matthew Hastings Comedy Horror Sci-Fi
328,M. Night Shyamalan,Ocean James,Patch Darragh,Olivia DeJonge,Horror Thriller,the visit,Ocean James Patch Darragh Olivia DeJonge M. Night Shyamalan Horror Thriller
329,Oren Peli,Glenn Campbell,Sandra Staggs,Jelena Nik,Horror Sci-Fi Thriller,area 51,Glenn Campbell Sandra Staggs Jelena Nik Oren Peli Horror Sci-Fi Thriller
330,Jaume BalaguerÃÂ³,Luis Tosar,Tony Corvillo,Marta Etura,Drama Horror Thriller,sleep tight,Luis Tosar Tony Corvillo Marta Etura Jaume BalaguerÃÂ³ Drama Horror Thriller
331,Paul Andrew Williams,Dave Legeno,Doug Bradley,Georgia Groome,Comedy Crime Horror Thriller,the cottage,Dave Legeno Doug Bradley Georgia Groome Paul Andrew Williams Comedy Crime Horror Thriller
332,Kevin Smith,Johnny Depp,Haley Joel Osment,Natasha Lyonne,Comedy Fantasy Horror Thriller,yoga hosers,Johnny Depp Haley Joel Osment Natasha Lyonne Kevin Smith Comedy Fantasy Horror Thriller
333,Stanton Barrett,Mikal Vega,Michael Dudikoff,Ed Quinn,Action Horror,navy seals vs. zombies,Mikal Vega Michael Dudikoff Ed Quinn Stanton Barrett Action Horror
334,Nick Murphy,Isaac Hempstead Wright,Imelda Staunton,Joseph Mawle,Horror Thriller,the awakening,Isaac Hempstead Wright Imelda Staunton Joseph Mawle Nick Murphy Horror Thriller
335,Eli Roth,Jay Hernandez,Takashi Miike,Rick Hoffman,Horror,hostel,Jay Hernandez Takashi Miike Rick Hoffman Eli Roth Horror
336,Frank LaLoggia,Alex Rocco,Lukas Haas,Katherine Helmond,Fantasy Horror Mystery Thriller,lady in white,Alex Rocco Lukas Haas Katherine Helmond Frank LaLoggia Fantasy Horror Mystery Thriller
337,Tobe Hooper,Bill Johnson,Lou Perryman,Jim Siedow,Comedy Horror,the texas chainsaw massacre 2,Bill Johnson Lou Perryman Jim Siedow Tobe Hooper Comedy Horror
338,Agnieszka Wojtowicz-Vosloo,Liam Neeson,Josh Charles,Chandler Canterbury,Drama Horror Mystery Thriller,after.life,Liam Neeson Josh Charles Chandler Canterbury Agnieszka Wojtowicz-Vosloo Drama Horror Mystery Thriller
339,George A. Romero,Julian Richings,Shawn Roberts,Kathleen Munroe,Horror,survival of the dead,Julian Richings Shawn Roberts Kathleen Munroe George A. Romero Horror
340,Henry Hobson,Joely Richardson,J.D. Evermore,David A Cole,Drama Horror,maggie,Joely Richardson J.D. Evermore David A Cole Henry Hobson Drama Horror
341,Duane Journey,Molly C. Quinn,Lara Flynn Boyle,Lochlyn Munro,Comedy Horror,hansel & gretel get baked,Molly C. Quinn Lara Flynn Boyle Lochlyn Munro Duane Journey Comedy Horror
342,Dan O'Bannon,Linnea Quigley,Clu Gulager,Beverly Randolph,Comedy Horror Sci-Fi,the return of the living dead,Linnea Quigley Clu Gulager Beverly Randolph Dan O'Bannon Comedy Horror Sci-Fi
343,John Carpenter,Meg Foster,Peter Jason,George 'Buck' Flower,Horror Sci-Fi Thriller,they live,Meg Foster Peter Jason George 'Buck' Flower John Carpenter Horror Sci-Fi Thriller
344,Ed Gass-Donnelly,Muse Watson,Spencer Treat Clark,Ashley Bell,Drama Horror Thriller,the last exorcism part ii,Muse Watson Spencer Treat Clark Ashley Bell Ed Gass-Donnelly Drama Horror Thriller
345,Wes Craven,Frank Grillo,Emily Meade,Zena Grey,Horror Mystery Thriller,my soul to take,Frank Grillo Emily Meade Zena Grey Wes Craven Horror Mystery Thriller
346,Kevin Smith,Anna Gunn,Michael Angarano,Stephen Root,Action Crime Horror Thriller,red state,Anna Gunn Michael Angarano Stephen Root Kevin Smith Action Crime Horror Thriller
347,Renny Harlin,Viggo Mortensen,Lane Smith,Hal Landon Jr.,Crime Drama Horror Thriller,prison,Viggo Mortensen Lane Smith Hal Landon Jr. Renny Harlin Crime Drama Horror Thriller
348,Robert Lee King,Lauren Ambrose,Kathleen Robertson,Beth Broderick,Comedy Horror Mystery,psycho beach party,Lauren Ambrose Kathleen Robertson Beth Broderick Robert Lee King Comedy Horror Mystery
349,Jim Mickle,Connor Paolo,Michael Cerveris,Nick Damici,Drama Horror Sci-Fi,stake land,Connor Paolo Michael Cerveris Nick Damici Jim Mickle Drama Horror Sci-Fi
350,Phil Joanou,Lily Rabe,Shannon Woodward,Kira McLean,Horror,the veil,Lily Rabe Shannon Woodward Kira McLean Phil Joanou Horror
351,Sean Byrne,Robin McLeavy,Jessica McNamee,Victoria Thaine,Horror Thriller,the loved ones,Robin McLeavy Jessica McNamee Victoria Thaine Sean Byrne Horror Thriller
352,Chris Stokes,Kristen Quintrall,Rachel Sterling,Black Thomas,Horror,no vacancy,Kristen Quintrall Rachel Sterling Black Thomas Chris Stokes Horror
353,Michael Gornick,George Kennedy,Holt McCallany,Dorothy Lamour,Comedy Fantasy Horror Thriller,creepshow 2,George Kennedy Holt McCallany Dorothy Lamour Michael Gornick Comedy Fantasy Horror Thriller
354,Robert Eggers,Julian Richings,Kate Dickie,Ralph Ineson,Horror Mystery,the witch,Julian Richings Kate Dickie Ralph Ineson Robert Eggers Horror Mystery
355,George A. Romero,Greg Nicotero,John Amplas,Joseph Pilato,Horror,day of the dead,Greg Nicotero John Amplas Joseph Pilato George A. Romero Horror
356,Gideon Raff,Gideon Emery,Gloria Votsis,Derek Magyar,Horror Thriller,train,Gideon Emery Gloria Votsis Derek Magyar Gideon Raff Horror Thriller
357,Sam Raimi,Ted Raimi,Dan Hicks,Kassie Wesley DePaiva,Comedy Fantasy Horror Thriller,evil dead ii,Ted Raimi Dan Hicks Kassie Wesley DePaiva Sam Raimi Comedy Fantasy Horror Thriller
358,Anthony C. Ferrante,Ian Ziering,John Heard,Cassandra Scerbo,Horror,sharknado,Ian Ziering John Heard Cassandra Scerbo Anthony C. Ferrante Horror
359,AndrÃÂ© ÃÂvredal,Otto Jespersen,Johanna MÃÂ¸rck,Glenn Erland Tosterud,Comedy Drama Fantasy Horror,trollhunter,Otto Jespersen Johanna MÃÂ¸rck Glenn Erland Tosterud AndrÃÂ© ÃÂvredal Comedy Drama Fantasy Horror
360,Charles Adelman,Teri Polo,Kevin Pollak,Jere Burns,Horror Thriller,02:13,Teri Polo Kevin Pollak Jere Burns Charles Adelman Horror Thriller
361,Roman Polanski,John Cassavetes,Mia Farrow,Charles Grodin,Drama Horror,rosemary's baby,John Cassavetes Mia Farrow Charles Grodin Roman Polanski Drama Horror
362,John Gulager,Krista Allen,Eric Dane,Henry Rollins,Action Comedy Horror Thriller,feast,Krista Allen Eric Dane Henry Rollins John Gulager Action Comedy Horror Thriller
363,Brandon Cronenberg,Sarah Gadon,Douglas Smith,Caleb Landry Jones,Horror Sci-Fi Thriller,antiviral,Sarah Gadon Douglas Smith Caleb Landry Jones Brandon Cronenberg Horror Sci-Fi Thriller
364,Tod Williams,Sprague Grayden,Molly Ephraim,Micah Sloat,Horror,paranormal activity 2,Sprague Grayden Molly Ephraim Micah Sloat Tod Williams Horror
365,Jack Sholder,Clu Gulager,Robert Rusler,Marshall Bell,Fantasy Horror,a nightmare on elm street 2: freddy's revenge,Clu Gulager Robert Rusler Marshall Bell Jack Sholder Fantasy Horror
366,James DeMonaco,Rhys Wakefield,Adelaide Kane,Chris Mulkey,Horror Sci-Fi Thriller,the purge,Rhys Wakefield Adelaide Kane Chris Mulkey James DeMonaco Horror Sci-Fi Thriller
367,Scott Derrickson,Danielle Kotch,Victoria Leigh,James Ransone,Horror Mystery,sinister,Danielle Kotch Victoria Leigh James Ransone Scott Derrickson Horror Mystery
368,Tom McLoughlin,Tony Goldwyn,Ron Palillo,Vincent Guastaferro,Horror Thriller,jason lives: friday the 13th part vi,Tony Goldwyn Ron Palillo Vincent Guastaferro Tom McLoughlin Horror Thriller
369,Adam Marcus,Kane Hodder,Leslie Jordan,Erin Gray,Fantasy Horror Thriller,jason goes to hell: the final friday,Kane Hodder Leslie Jordan Erin Gray Adam Marcus Fantasy Horror Thriller
370,Don Coscarelli,Angus Scrimm,A. Michael Baldwin,James Le Gros,Action Fantasy Horror Sci-Fi Thriller,phantasm ii,Angus Scrimm A. Michael Baldwin James Le Gros Don Coscarelli Action Fantasy Horror Sci-Fi Thriller
371,Anthony Hickox,Julian Sands,Zach Galligan,Paula Marshall,Fantasy Horror,warlock: the armageddon,Julian Sands Zach Galligan Paula Marshall Anthony Hickox Fantasy Horror
372,Kevin Smith,Johnny Depp,Haley Joel Osment,Michael Parks,Comedy Drama Horror,tusk,Johnny Depp Haley Joel Osment Michael Parks Kevin Smith Comedy Drama Horror
373,unknown,Craig T. Nelson,Colm Feore,Megalyn Echikunwoke,Horror Sci-Fi Thriller,creatureÃÂ            ,Craig T. Nelson Colm Feore Megalyn Echikunwoke unknown Horror Sci-Fi Thriller
374,unknown,Danny Pino,Megan Hilty,Zach Grenier,Comedy Drama Horror Sci-Fi Thriller,braindeadÃÂ            ,Danny Pino Megan Hilty Zach Grenier unknown Comedy Drama Horror Sci-Fi Thriller
375,Deon Taylor,Matt Cohen,Betsy Russell,Noah Segan,Horror Thriller,chain letter,Matt Cohen Betsy Russell Noah Segan Deon Taylor Horror Thriller
376,Conor McPherson,Aidan Quinn,Iben Hjejle,Jim Norton,Drama Horror Romance,the eclipse,Aidan Quinn Iben Hjejle Jim Norton Conor McPherson Drama Horror Romance
377,Will Canon,Frank Grillo,Scott Mechlowicz,Aaron Yoo,Horror Thriller,demonic,Frank Grillo Scott Mechlowicz Aaron Yoo Will Canon Horror Thriller
378,Darin Scott,Julian Morris,Shantel VanSanten,John Robinson,Drama Horror Mystery Thriller,something wicked,Julian Morris Shantel VanSanten John Robinson Darin Scott Drama Horror Mystery Thriller
379,Michael Polish,Olivia Rose Keegan,Patrick Bauchau,Mia Barron,Drama Horror Mystery Thriller,amnesiac,Olivia Rose Keegan Patrick Bauchau Mia Barron Michael Polish Drama Horror Mystery Thriller
380,Richard Donner,Lee Remick,Patrick Troughton,Billie Whitelaw,Fantasy Horror Mystery,the omen,Lee Remick Patrick Troughton Billie Whitelaw Richard Donner Fantasy Horror Mystery
381,Alexandre Aja,CÃÂ©cile De France,MaÃÂ¯wenn,Oana Pellea,Horror,high tension,CÃÂ©cile De France MaÃÂ¯wenn Oana Pellea Alexandre Aja Horror
382,Hank Braxtan,Q'orianka Kilcher,Gregory Cruz,Allegra Carpenter,Action Horror Thriller,unnatural,Q'orianka Kilcher Gregory Cruz Allegra Carpenter Hank Braxtan Action Horror Thriller
383,John Carl Buechler,Kane Hodder,Terry Kiser,William Butler,Horror,friday the 13th part vii: the new blood,Kane Hodder Terry Kiser William Butler John Carl Buechler Horror
384,George A. Romero,Megan Park,Shawn Roberts,Joe Dinicol,Horror,diary of the dead,Megan Park Shawn Roberts Joe Dinicol George A. Romero Horror
385,Joseph Zito,Judie Aronson,Tom Everett,Kimberly Beck,Horror Thriller,friday the 13th: the final chapter,Judie Aronson Tom Everett Kimberly Beck Joseph Zito Horror Thriller
386,Nacho Vigalondo,Karra Elejalde,Nacho Vigalondo,BÃÂ¡rbara Goenaga,Horror Mystery Sci-Fi Thriller,timecrimes,Karra Elejalde Nacho Vigalondo BÃÂ¡rbara Goenaga Nacho Vigalondo Horror Mystery Sci-Fi Thriller
387,Tony Giglio,Brianna Brown,Nick Searcy,Beth Broderick,Horror Thriller,timber falls,Brianna Brown Nick Searcy Beth Broderick Tony Giglio Horror Thriller
388,Rob Zombie,Scout Taylor-Compton,Tyler Mane,Margot Kidder,Horror,halloween ii,Scout Taylor-Compton Tyler Mane Margot Kidder Rob Zombie Horror
389,Tommy Lee Wallace,Tom Atkins,Dan O'Herlihy,Nancy Kyes,Horror Mystery Sci-Fi,halloween iii: season of the witch,Tom Atkins Dan O'Herlihy Nancy Kyes Tommy Lee Wallace Horror Mystery Sci-Fi
390,ÃÂric Tessier,Patrick Huard,Michel CÃÂ´tÃÂ©,Jean Pierre Bergeron,Action Drama Horror Thriller,sur le seuil,Patrick Huard Michel CÃÂ´tÃÂ© Jean Pierre Bergeron ÃÂric Tessier Action Drama Horror Thriller
391,Stefan Ruzowitzky,Benno FÃÂ¼rmann,RÃÂ¼diger Vogler,Sebastian Blomberg,Horror Thriller,anatomy,Benno FÃÂ¼rmann RÃÂ¼diger Vogler Sebastian Blomberg Stefan Ruzowitzky Horror Thriller
392,Benni Diez,Clifton Collins Jr.,Cecilia Pillado,David Masterson,Comedy Horror,stung,Clifton Collins Jr. Cecilia Pillado David Masterson Benni Diez Comedy Horror
393,Danny Perez,Natasha Lyonne,Emmanuel Kabongo,Mark Webber,Horror,antibirth,Natasha Lyonne Emmanuel Kabongo Mark Webber Danny Perez Horror
394,Robby Henson,Marc Blucas,Max Ryan,Justine Waddell,Drama Horror Mystery Thriller,thr3e,Marc Blucas Max Ryan Justine Waddell Robby Henson Drama Horror Mystery Thriller
395,Steve Miner,Richard Brooker,Dana Kimmell,Catherine Parks,Horror Thriller,friday the 13th part iii,Richard Brooker Dana Kimmell Catherine Parks Steve Miner Horror Thriller
396,Danny Steinmann,Tiffany Helm,Melanie Kinnaman,Dominick Brascia,Horror Mystery Thriller,friday the 13th: a new beginning,Tiffany Helm Melanie Kinnaman Dominick Brascia Danny Steinmann Horror Mystery Thriller
397,Jon Knautz,Rachel Skarsten,Daniel Kash,Stefanie Drummond,Action Comedy Horror,jack brooks: monster slayer,Rachel Skarsten Daniel Kash Stefanie Drummond Jon Knautz Action Comedy Horror
398,Jaume BalaguerÃÂ³,Manuela Velasco,Pablo Rosso,Carlos Lasarte,Horror,[rec],Manuela Velasco Pablo Rosso Carlos Lasarte Jaume BalaguerÃÂ³ Horror
399,Neil Mcenery-West,Walter Hendrix III,Michael Chapman,Louise Brealey,Horror Sci-Fi Thriller,containment,Walter Hendrix III Michael Chapman Louise Brealey Neil Mcenery-West Horror Sci-Fi Thriller
400,Michael Herz,Phoebe Legere,Jessica Dublin,Lisa Gaye,Action Comedy Horror Sci-Fi,the toxic avenger part ii,Phoebe Legere Jessica Dublin Lisa Gaye Michael Herz Action Comedy Horror Sci-Fi
401,David Robert Mitchell,Maika Monroe,Ruby Harris,Jake Weary,Horror Mystery,it follows,Maika Monroe Ruby Harris Jake Weary David Robert Mitchell Horror Mystery
402,Chris Kentis,Eric Sheffer Stevens,Julia Taylor Ross,Adam Trese,Drama Horror Mystery Thriller,silent house,Eric Sheffer Stevens Julia Taylor Ross Adam Trese Chris Kentis Drama Horror Mystery Thriller
403,Kevin Tenney,Kathleen Wilhoite,Tawny Kitaen,Rose Marie,Horror Mystery Thriller,witchboard,Kathleen Wilhoite Tawny Kitaen Rose Marie Kevin Tenney Horror Mystery Thriller
404,Mitchell Lichtenstein,Jess Weixler,Nathan Parsons,John Hensley,Comedy Fantasy Horror Thriller,teeth,Jess Weixler Nathan Parsons John Hensley Mitchell Lichtenstein Comedy Fantasy Horror Thriller
405,Brian Yuzna,Melinda Clarke,Kent McCord,Sarah Douglas,Horror Romance Sci-Fi,return of the living dead iii,Melinda Clarke Kent McCord Sarah Douglas Brian Yuzna Horror Romance Sci-Fi
406,Aaron Hann,Jordi Vilasuso,Michael McLafferty,Kaiwi Lyman-Mersereau,Drama Horror Mystery Sci-Fi Thriller,circle,Jordi Vilasuso Michael McLafferty Kaiwi Lyman-Mersereau Aaron Hann Drama Horror Mystery Sci-Fi Thriller
407,James Watkins,Michael Fassbender,Jack O'Connell,Lorraine Stanley,Horror Thriller,eden lake,Michael Fassbender Jack O'Connell Lorraine Stanley James Watkins Horror Thriller
408,Phil Claydon,MyAnna Buring,James Corden,Silvia Colloca,Action Comedy Fantasy Horror,vampire killers,MyAnna Buring James Corden Silvia Colloca Phil Claydon Action Comedy Fantasy Horror
409,Colin Minihan,Mackenzie Gray,Sean Rogerson,Ashleigh Gryzko,Horror,grave encounters,Mackenzie Gray Sean Rogerson Ashleigh Gryzko Colin Minihan Horror
410,Conor McMahon,Peter McQuinn,Tommy Knight,Jemma Curran,Comedy Horror,stitches,Peter McQuinn Tommy Knight Jemma Curran Conor McMahon Comedy Horror
411,Chris Shadley,Daniel Baldwin,William Lee Scott,Marc Macaulay,Crime Drama Horror Mystery Thriller,nine dead,Daniel Baldwin William Lee Scott Marc Macaulay Chris Shadley Crime Drama Horror Mystery Thriller
412,Dave Payne,Mircea Monroe,Lew Temple,Robert Pine,Horror Thriller,no man's land: the rise of reeker,Mircea Monroe Lew Temple Robert Pine Dave Payne Horror Thriller
413,Harald Reinl,Christopher Lee,Lex Barker,Karin Dor,Horror Mystery,the torture chamber of dr. sadism,Christopher Lee Lex Barker Karin Dor Harald Reinl Horror Mystery
414,Scott Dow,Trenton Rostedt,Wray Crawford,Dave Sheridan,Comedy Horror,the walking deceased,Trenton Rostedt Wray Crawford Dave Sheridan Scott Dow Comedy Horror
415,Derick Martini,Kevin Zegers,Bella Heathcote,Tom Arnold,Drama Horror Mystery Thriller,the curse of downers grove,Kevin Zegers Bella Heathcote Tom Arnold Derick Martini Drama Horror Mystery Thriller
416,Kimberly Peirce,ChloÃÂ« Grace Moretz,Judy Greer,Portia Doubleday,Drama Fantasy Horror,carrie,ChloÃÂ« Grace Moretz Judy Greer Portia Doubleday Kimberly Peirce Drama Fantasy Horror
417,Wes Craven,Johnny Depp,Lin Shaye,Amanda Wyss,Horror,a nightmare on elm street,Johnny Depp Lin Shaye Amanda Wyss Wes Craven Horror
