,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
710,Norman Jewison,Topol,Paul Michael Glaser,Rosalind Harris,Drama Family Musical Romance,fiddler on the roof,Topol Paul Michael Glaser Rosalind Harris Norman Jewison Drama Family Musical Romance
711,Ferzan Ozpetek,Riccardo Scamarcio,Alessandro Preziosi,Lunetta Savino,Comedy Drama Romance,loose cannons,Riccardo Scamarcio Alessandro Preziosi Lunetta Savino Ferzan Ozpetek Comedy Drama Romance
712,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,Action Crime Drama Romance Thriller,set it off,Vivica A. Fox Jada Pinkett Smith Blair Underwood F. Gary Gray Action Crime Drama Romance Thriller
713,Kris Isacsson,Rosario Dawson,Lauren German,Shawn Hatosy,Comedy Drama Romance,down to you,Rosario Dawson Lauren German Shawn Hatosy Kris Isacsson Comedy Drama Romance
714,Daniel Taplitz,Jennifer Esposito,Tate Taylor,Patrick Cranshaw,Comedy Romance,breakin' all the rules,Jennifer Esposito Tate Taylor Patrick Cranshaw Daniel Taplitz Comedy Romance
715,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,Action Biography Drama History Romance War,henry v,Brian Blessed Derek Jacobi Danny Webb Kenneth Branagh Action Biography Drama History Romance War
716,Linda Mendoza,Carlos Ponce,Freddy RodrÃÂ­guez,Maria Conchita Alonso,Comedy Romance,chasing papi,Carlos Ponce Freddy RodrÃÂ­guez Maria Conchita Alonso Linda Mendoza Comedy Romance
717,Michael O. Sajbel,Bill Cobbs,Drew Fuller,Mircea Monroe,Drama Family Romance,the ultimate gift,Bill Cobbs Drew Fuller Mircea Monroe Michael O. Sajbel Drama Family Romance
718,unknown,Ronn Moss,Katherine Kelly Lang,Hunter Tylo,Drama Romance,the bold and the beautifulÃÂ            ,Ronn Moss Katherine Kelly Lang Hunter Tylo unknown Drama Romance
719,Stewart Raffill,Anjelica Huston,John Carradine,Robert Urich,Action Adventure Comedy Romance Sci-Fi,the ice pirates,Anjelica Huston John Carradine Robert Urich Stewart Raffill Action Adventure Comedy Romance Sci-Fi
720,Bart Freundlich,Billy Crudup,Garry Shandling,Dagmara Dominczyk,Comedy Drama Romance,trust the man,Billy Crudup Garry Shandling Dagmara Dominczyk Bart Freundlich Comedy Drama Romance
721,Meiert Avis,Fisher Stevens,Kip Pardue,Perrey Reeves,Comedy Music Romance,undiscovered,Fisher Stevens Kip Pardue Perrey Reeves Meiert Avis Comedy Music Romance
722,Emily Young,Sarah Michelle Gellar,Erika Christensen,Jonathan Tucker,Drama Romance,veronika decides to die,Sarah Michelle Gellar Erika Christensen Jonathan Tucker Emily Young Drama Romance
723,Scott Cooper,Jeff Bridges,Beth Grant,Debrianna Mansini,Drama Music Romance,crazy heart,Jeff Bridges Beth Grant Debrianna Mansini Scott Cooper Drama Music Romance
724,Mark Rydell,David Keith,Frederic Forrest,Alan Bates,Drama Music Romance,the rose,David Keith Frederic Forrest Alan Bates Mark Rydell Drama Music Romance
725,Vondie Curtis-Hall,Mariah Carey,Max Beesley,Valarie Pettiford,Drama Music Romance,glitter,Mariah Carey Max Beesley Valarie Pettiford Vondie Curtis-Hall Drama Music Romance
726,Jane Campion,Abbie Cornish,Paul Schneider,Samuel Roukin,Biography Drama Romance,bright star,Abbie Cornish Paul Schneider Samuel Roukin Jane Campion Biography Drama Romance
727,Herbert Ross,Dianne Wiest,Chris Penn,Lori Singer,Drama Music Romance,footloose,Dianne Wiest Chris Penn Lori Singer Herbert Ross Drama Music Romance
728,Vipul Amrutlal Shah,Katrina Kaif,Clive Standen,Riteish Deshmukh,Comedy Drama Romance,namastey london,Katrina Kaif Clive Standen Riteish Deshmukh Vipul Amrutlal Shah Comedy Drama Romance
729,Ayan Mukerji,Ranbir Kapoor,Madhuri Dixit,Aditya Roy Kapoor,Comedy Drama Musical Romance,yeh jawaani hai deewani,Ranbir Kapoor Madhuri Dixit Aditya Roy Kapoor Ayan Mukerji Comedy Drama Musical Romance
730,Mervyn LeRoy,Peter Ustinov,Deborah Kerr,Robert Taylor,Biography Drama History Romance,quo vadis,Peter Ustinov Deborah Kerr Robert Taylor Mervyn LeRoy Biography Drama History Romance
731,Robert Wise,Eleanor Parker,Angela Cartwright,Nicholas Hammond,Biography Drama Family Musical Romance,the sound of music,Eleanor Parker Angela Cartwright Nicholas Hammond Robert Wise Biography Drama Family Musical Romance
732,Ron Howard,Tom Hanks,Howard Morris,Patrick Cronin,Comedy Fantasy Romance,splash,Tom Hanks Howard Morris Patrick Cronin Ron Howard Comedy Fantasy Romance
733,Rick Famuyiwa,Boris Kodjoe,Sanaa Lathan,Wendell Pierce,Comedy Drama Music Romance,brown sugar,Boris Kodjoe Sanaa Lathan Wendell Pierce Rick Famuyiwa Comedy Drama Music Romance
734,Martin Lawrence,Faizon Love,Lynn Whitfield,Della Reese,Comedy Crime Drama Romance Thriller,a thin line between love and hate,Faizon Love Lynn Whitfield Della Reese Martin Lawrence Comedy Crime Drama Romance Thriller
735,Jonathan Levine,Joseph Gordon-Levitt,Anna Kendrick,Bryce Dallas Howard,Comedy Drama Romance,50/50,Joseph Gordon-Levitt Anna Kendrick Bryce Dallas Howard Jonathan Levine Comedy Drama Romance
736,Tom Gormican,Mackenzie Davis,Lola Glaudini,Josh Pais,Comedy Romance,that awkward moment,Mackenzie Davis Lola Glaudini Josh Pais Tom Gormican Comedy Romance
737,Kenneth Branagh,Keanu Reeves,Denzel Washington,Brian Blessed,Comedy Drama Romance,much ado about nothing,Keanu Reeves Denzel Washington Brian Blessed Kenneth Branagh Comedy Drama Romance
738,John Schultz,Stephen Collins,Mark Webber,Keri Lynn Pratt,Comedy Drama Romance,drive me crazy,Stephen Collins Mark Webber Keri Lynn Pratt John Schultz Comedy Drama Romance
739,Jonas Elmer,J.K. Simmons,Frances Conroy,Harry Connick Jr.,Comedy Romance,new in town,J.K. Simmons Frances Conroy Harry Connick Jr. Jonas Elmer Comedy Romance
740,Miguel Arteta,Jake Gyllenhaal,Zooey Deschanel,Tim Blake Nelson,Drama Romance,the good girl,Jake Gyllenhaal Zooey Deschanel Tim Blake Nelson Miguel Arteta Drama Romance
741,James Ivory,Alexandra Maria Lara,Omar Metwally,Diego Velazquez,Drama Romance,the city of your final destination,Alexandra Maria Lara Omar Metwally Diego Velazquez James Ivory Drama Romance
742,Nicole Holofcener,Christopher Nicholas Smith,Ben Falcone,Michaela Watkins,Comedy Drama Romance,enough said,Christopher Nicholas Smith Ben Falcone Michaela Watkins Nicole Holofcener Comedy Drama Romance
743,Will Gluck,Emma Stone,Dan Byrd,Fred Armisen,Comedy Romance,easy a,Emma Stone Dan Byrd Fred Armisen Will Gluck Comedy Romance
744,Matty Rich,Jada Pinkett Smith,Joe Morton,Larenz Tate,Comedy Drama Romance,the inkwell,Jada Pinkett Smith Joe Morton Larenz Tate Matty Rich Comedy Drama Romance
745,Matt Reeves,Mark Margolis,Michael Rapaport,Carol Kane,Comedy Romance,the pallbearer,Mark Margolis Michael Rapaport Carol Kane Matt Reeves Comedy Romance
746,Fina Torres,Harold Perrineau,John de Lancie,Mark Feuerstein,Comedy Fantasy Romance,woman on top,Harold Perrineau John de Lancie Mark Feuerstein Fina Torres Comedy Fantasy Romance
747,James Ivory,Anthony Hopkins,Vanessa Redgrave,Samuel West,Drama Romance,howards end,Anthony Hopkins Vanessa Redgrave Samuel West James Ivory Drama Romance
748,Duke Johnson,Jennifer Jason Leigh,Tom Noonan,David Thewlis,Animation Comedy Drama Romance,anomalisa,Jennifer Jason Leigh Tom Noonan David Thewlis Duke Johnson Animation Comedy Drama Romance
749,FranÃÂ§ois Ozon,Catherine Deneuve,Isabelle Huppert,Emmanuelle BÃÂ©art,Comedy Crime Musical Romance,8 women,Catherine Deneuve Isabelle Huppert Emmanuelle BÃÂ©art FranÃÂ§ois Ozon Comedy Crime Musical Romance
750,Anna Boden,ZoÃÂ« Kravitz,Jeremy Davies,Jim Gaffigan,Comedy Drama Romance,it's kind of a funny story,ZoÃÂ« Kravitz Jeremy Davies Jim Gaffigan Anna Boden Comedy Drama Romance
751,Steve James,Kurtwood Smith,Laurel Holloman,Amy Locane,Biography Drama Romance Sport,prefontaine,Kurtwood Smith Laurel Holloman Amy Locane Steve James Biography Drama Romance Sport
752,David Jacobson,Hunter Parrish,Bruce Dern,Rory Culkin,Drama Romance Thriller,down in the valley,Hunter Parrish Bruce Dern Rory Culkin David Jacobson Drama Romance Thriller
753,Edward Hall,Rufus Sewell,Hayley Atwell,Charlotte Rampling,Drama Romance,restless,Rufus Sewell Hayley Atwell Charlotte Rampling Edward Hall Drama Romance
754,David Leland,Anna Friel,Catherine McCormack,Steven Mackintosh,Drama Romance War,the land girls,Anna Friel Catherine McCormack Steven Mackintosh David Leland Drama Romance War
755,Andrew Wilson,Will Ferrell,Eddie Griffin,Jacob Vargas,Comedy Drama Romance,the wendell baker story,Will Ferrell Eddie Griffin Jacob Vargas Andrew Wilson Comedy Drama Romance
756,unknown,Tom Hardy,Jack O'Connell,Kevin McNally,Drama Romance,wuthering heightsÃÂ            ,Tom Hardy Jack O'Connell Kevin McNally unknown Drama Romance
757,Thomas Vinterberg,Michael Angarano,Chris Owen,William Hootkins,Comedy Crime Drama Romance,dear wendy,Michael Angarano Chris Owen William Hootkins Thomas Vinterberg Comedy Crime Drama Romance
758,Dennie Gordon,Leehom Wang,Ruby Lin,Jack Kao,Action Adventure Comedy Romance,my lucky star,Leehom Wang Ruby Lin Jack Kao Dennie Gordon Action Adventure Comedy Romance
759,Ol Parker,Celia Imrie,Ben Miles,Darren Boyd,Comedy Drama Romance,imagine me & you,Celia Imrie Ben Miles Darren Boyd Ol Parker Comedy Drama Romance
760,Anand Tucker,Frances Conroy,Bridgette Wilson-Sampras,Clyde Kusatsu,Drama Romance,shopgirl,Frances Conroy Bridgette Wilson-Sampras Clyde Kusatsu Anand Tucker Drama Romance
761,Tony Richardson,Joely Richardson,Beau Bridges,Nastassja Kinski,Comedy Drama Romance,the hotel new hampshire,Joely Richardson Beau Bridges Nastassja Kinski Tony Richardson Comedy Drama Romance
762,Paul Gross,Molly Parker,Paul Gross,Kari Matchett,Comedy Drama Romance Sport,men with brooms,Molly Parker Paul Gross Kari Matchett Paul Gross Comedy Drama Romance Sport
763,Russell Holt,Eric Johnson,Brenda Strong,Tiffany Dupont,Drama Romance,the work and the glory,Eric Johnson Brenda Strong Tiffany Dupont Russell Holt Drama Romance
764,Mike Judge,J.K. Simmons,Mila Kunis,Clifton Collins Jr.,Comedy Crime Romance,extract,J.K. Simmons Mila Kunis Clifton Collins Jr. Mike Judge Comedy Crime Romance
765,Claude Miller,Sandrine Kiberlain,Edouard Baer,Roschdy Zem,Comedy Crime Drama Romance Thriller,alias betty,Sandrine Kiberlain Edouard Baer Roschdy Zem Claude Miller Comedy Crime Drama Romance Thriller
766,Michael Winterbottom,Samantha Morton,Om Puri,Natalie Mendoza,Drama Romance Sci-Fi Thriller,code 46,Samantha Morton Om Puri Natalie Mendoza Michael Winterbottom Drama Romance Sci-Fi Thriller
767,Siddharth Anand,Saif Ali Khan,Mary Goggin,Vic Aviles,Comedy Family Romance,ta ra rum pum,Saif Ali Khan Mary Goggin Vic Aviles Siddharth Anand Comedy Family Romance
768,Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,Action Adventure Romance,spider-man 3,J.K. Simmons James Franco Kirsten Dunst Sam Raimi Action Adventure Romance
769,Adrian Lyne,Michael Nouri,Cynthia Rhodes,Lee Ving,Drama Music Romance,flashdance,Michael Nouri Cynthia Rhodes Lee Ving Adrian Lyne Drama Music Romance
770,Marc Webb,Joseph Gordon-Levitt,ChloÃÂ« Grace Moretz,Zooey Deschanel,Comedy Drama Romance,500 days of summer,Joseph Gordon-Levitt ChloÃÂ« Grace Moretz Zooey Deschanel Marc Webb Comedy Drama Romance
771,Jane Campion,Holly Hunter,Ian Mune,GeneviÃÂ¨ve Lemon,Drama Music Romance,the piano,Holly Hunter Ian Mune GeneviÃÂ¨ve Lemon Jane Campion Drama Music Romance
772,Adam Brooks,Ryan Reynolds,Sakina Jaffrey,Paulina Gerzon,Comedy Drama Romance,"definitely, maybe",Ryan Reynolds Sakina Jaffrey Paulina Gerzon Adam Brooks Comedy Drama Romance
773,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,Drama Romance,the great gatsby,Leonardo DiCaprio Elizabeth Debicki Steve Bisley Baz Luhrmann Drama Romance
774,Michael Winterbottom,Milla Jovovich,Sarah Polley,Shirley Henderson,Drama Romance Western,the claim,Milla Jovovich Sarah Polley Shirley Henderson Michael Winterbottom Drama Romance Western
775,unknown,Sarah Michelle Gellar,Alyson Hannigan,Emma Caulfield,Action Drama Fantasy Romance,buffy the vampire slayerÃÂ            ,Sarah Michelle Gellar Alyson Hannigan Emma Caulfield unknown Action Drama Fantasy Romance
776,Tom Ford,Colin Firth,Teddy Sears,Keri Lynn Pratt,Drama Romance,a single man,Colin Firth Teddy Sears Keri Lynn Pratt Tom Ford Drama Romance
777,Michael Corrente,Jonathan Brandis,George Wendt,Shawn Hatosy,Comedy Drama Romance,outside providence,Jonathan Brandis George Wendt Shawn Hatosy Michael Corrente Comedy Drama Romance
778,Gurinder Chadha,Indira Varma,Martin Henderson,Anupam Kher,Comedy Drama Musical Romance,bride & prejudice,Indira Varma Martin Henderson Anupam Kher Gurinder Chadha Comedy Drama Musical Romance
779,Yash Chopra,Shah Rukh Khan,Preity Zinta,Anupam Kher,Drama Musical Romance,veer-zaara,Shah Rukh Khan Preity Zinta Anupam Kher Yash Chopra Drama Musical Romance
780,Jay Duplass,Matt Walsh,Tim Guinee,Katie Aselton,Comedy Drama Romance,cyrus,Matt Walsh Tim Guinee Katie Aselton Jay Duplass Comedy Drama Romance
781,Rodrigo GarcÃÂ­a,Naomi Watts,Jimmy Smits,Carla Gallo,Drama Romance,mother and child,Naomi Watts Jimmy Smits Carla Gallo Rodrigo GarcÃÂ­a Drama Romance
782,Dick Richards,Catherine Deneuve,Terence Hill,Jack O'Halloran,Adventure Drama Romance War,march or die,Catherine Deneuve Terence Hill Jack O'Halloran Dick Richards Adventure Drama Romance War
783,Thaddeus O'Sullivan,Olivia Williams,Luke Newberry,Eleanor Bron,Drama Romance,the heart of me,Olivia Williams Luke Newberry Eleanor Bron Thaddeus O'Sullivan Drama Romance
784,Peter Sollett,Steve Carell,Josh Charles,Luke Grimes,Biography Drama Romance,freeheld,Steve Carell Josh Charles Luke Grimes Peter Sollett Biography Drama Romance
785,Kenny Ortega,Lucas Grabeel,Corbin Bleu,Olesya Rulin,Comedy Drama Family Music Musical Romance,high school musical 2,Lucas Grabeel Corbin Bleu Olesya Rulin Kenny Ortega Comedy Drama Family Music Musical Romance
786,Kim Nguyen,Gordon Pinsent,Justin Edward Seale,John Ralston,Drama Romance,two lovers and a bear,Gordon Pinsent Justin Edward Seale John Ralston Kim Nguyen Drama Romance
787,Max FÃÂ¤rberbÃÂ¶ck,Heike Makatsch,Johanna Wokalek,Maria Schrader,Biography Drama Romance War,aimee & jaguar,Heike Makatsch Johanna Wokalek Maria Schrader Max FÃÂ¤rberbÃÂ¶ck Biography Drama Romance War
788,Gabriele Muccino,Laura Morante,Silvio Muccino,Giulia Michelini,Comedy Drama Romance,"remember me, my love",Laura Morante Silvio Muccino Giulia Michelini Gabriele Muccino Comedy Drama Romance
789,Ian Fitzgibbon,Jim Broadbent,Brendan Coyle,Michael McElhatton,Action Comedy Crime Drama Romance Thriller,perrier's bounty,Jim Broadbent Brendan Coyle Michael McElhatton Ian Fitzgibbon Action Comedy Crime Drama Romance Thriller
790,Brian De Palma,Angie Dickinson,David Margulies,Nancy Allen,Mystery Romance Thriller,dressed to kill,Angie Dickinson David Margulies Nancy Allen Brian De Palma Mystery Romance Thriller
791,Nicole Holofcener,Greg Germann,Marin Hinkle,Jake Cherry,Comedy Drama Romance,friends with money,Greg Germann Marin Hinkle Jake Cherry Nicole Holofcener Comedy Drama Romance
792,Michael Mayer,Robin Wright,Matt Frewer,Sissy Spacek,Drama Romance,a home at the end of the world,Robin Wright Matt Frewer Sissy Spacek Michael Mayer Drama Romance
793,Oren Moverman,Steve Buscemi,Yaya DaCosta,Eamonn Walker,Drama Romance War,the messenger,Steve Buscemi Yaya DaCosta Eamonn Walker Oren Moverman Drama Romance War
794,Wolfgang Becker,Florian Lukas,Chulpan Khamatova,Burghart KlauÃÂner,Drama Romance,good bye lenin!,Florian Lukas Chulpan Khamatova Burghart KlauÃÂner Wolfgang Becker Drama Romance
795,Kevin Smith,Ethan Suplee,Jason Mewes,Joey Lauren Adams,Comedy Romance,mallrats,Ethan Suplee Jason Mewes Joey Lauren Adams Kevin Smith Comedy Romance
796,Randal Kleiser,Olivia Newton-John,Stockard Channing,Sid Caesar,Musical Romance,grease,Olivia Newton-John Stockard Channing Sid Caesar Randal Kleiser Musical Romance
797,Jerome Robbins,Rita Moreno,George Chakiris,Richard Beymer,Crime Drama Musical Romance Thriller,west side story,Rita Moreno George Chakiris Richard Beymer Jerome Robbins Crime Drama Musical Romance Thriller
798,Rick Famuyiwa,Omar Epps,Tamala Jones,Richard T. Jones,Comedy Drama Romance,the wood,Omar Epps Tamala Jones Richard T. Jones Rick Famuyiwa Comedy Drama Romance
799,Stephen Hopkins,Lisa Wilcox,Kelly Jo Minter,Matthew Borlenghi,Fantasy Horror Romance Thriller,a nightmare on elm street 5: the dream child,Lisa Wilcox Kelly Jo Minter Matthew Borlenghi Stephen Hopkins Fantasy Horror Romance Thriller
800,Walt Becker,Ryan Reynolds,Curtis Armstrong,Erik Estrada,Comedy Romance,van wilder: party liaison,Ryan Reynolds Curtis Armstrong Erik Estrada Walt Becker Comedy Romance
801,King Vidor,Joseph Cotten,Lillian Gish,Jennifer Jones,Drama Romance Western,duel in the sun,Joseph Cotten Lillian Gish Jennifer Jones King Vidor Drama Romance Western
802,Donald Petrie,Julia Roberts,Lili Taylor,Conchata Ferrell,Comedy Drama Romance,mystic pizza,Julia Roberts Lili Taylor Conchata Ferrell Donald Petrie Comedy Drama Romance
803,unknown,Jim Broadbent,Tuppence Middleton,Lily James,Drama History Romance War,war & peaceÃÂ            ,Jim Broadbent Tuppence Middleton Lily James unknown Drama History Romance War
804,Peter Howitt,Jeanne Tripplehorn,Kevin McNally,John Lynch,Comedy Drama Fantasy Romance,sliding doors,Jeanne Tripplehorn Kevin McNally John Lynch Peter Howitt Comedy Drama Fantasy Romance
805,Risa Bramon Garcia,Janeane Garofalo,Dave Chappelle,Gaby Hoffmann,Comedy Drama Romance,200 cigarettes,Janeane Garofalo Dave Chappelle Gaby Hoffmann Risa Bramon Garcia Comedy Drama Romance
806,Brian Klugman,J.K. Simmons,Bradley Cooper,Olivia Wilde,Drama Mystery Romance Thriller,the words,J.K. Simmons Bradley Cooper Olivia Wilde Brian Klugman Drama Mystery Romance Thriller
807,Sofia Coppola,Kirsten Dunst,Kathleen Turner,Scott Glenn,Drama Romance,the virgin suicides,Kirsten Dunst Kathleen Turner Scott Glenn Sofia Coppola Drama Romance
808,Mark Herman,Jim Broadbent,Annette Badland,Brenda Blethyn,Comedy Drama Music Romance,little voice,Jim Broadbent Annette Badland Brenda Blethyn Mark Herman Comedy Drama Music Romance
809,Zach Cregger,Hugh M. Hefner,Windell Middlebrooks,Raquel Alessi,Comedy Romance,miss march,Hugh M. Hefner Windell Middlebrooks Raquel Alessi Zach Cregger Comedy Romance
810,Mark Tarlov,Sarah Michelle Gellar,Dylan Baker,Lawrence Gilliard Jr.,Comedy Drama Fantasy Romance,simply irresistible,Sarah Michelle Gellar Dylan Baker Lawrence Gilliard Jr. Mark Tarlov Comedy Drama Fantasy Romance
811,Jonathan Levine,Mary-Kate Olsen,Aaron Yoo,Method Man,Comedy Drama Romance,the wackness,Mary-Kate Olsen Aaron Yoo Method Man Jonathan Levine Comedy Drama Romance
812,Shana Feste,Jennifer Ehle,ZoÃÂ« Kravitz,Cara Seymour,Drama Romance,the greatest,Jennifer Ehle ZoÃÂ« Kravitz Cara Seymour Shana Feste Drama Romance
813,Joey Lauren Adams,Tim Blake Nelson,Diane Ladd,Ritchie Montgomery,Drama Romance,come early morning,Tim Blake Nelson Diane Ladd Ritchie Montgomery Joey Lauren Adams Drama Romance
814,Peter Cattaneo,James Nesbitt,Olivia Williams,Peter McNamara,Comedy Crime Romance,lucky break,James Nesbitt Olivia Williams Peter McNamara Peter Cattaneo Comedy Crime Romance
815,unknown,Romola Garai,Blake Ritson,Rupert Evans,Comedy Drama Romance,emmaÃÂ            ,Romola Garai Blake Ritson Rupert Evans unknown Comedy Drama Romance
816,unknown,Simon Bird,Belinda Stewart-Wilson,James Buckley,Comedy Romance,the inbetweenersÃÂ            ,Simon Bird Belinda Stewart-Wilson James Buckley unknown Comedy Romance
817,Gurinder Chadha,Archie Panjabi,Parminder Nagra,Anupam Kher,Comedy Drama Romance Sport,bend it like beckham,Archie Panjabi Parminder Nagra Anupam Kher Gurinder Chadha Comedy Drama Romance Sport
818,John Sayles,Miguel Ferrer,Edie Falco,Timothy Hutton,Drama Romance,sunshine state,Miguel Ferrer Edie Falco Timothy Hutton John Sayles Drama Romance
819,Darren Grant,Cicely Tyson,Kimberly Elise,Tamara Taylor,Comedy Drama Romance,diary of a mad black woman,Cicely Tyson Kimberly Elise Tamara Taylor Darren Grant Comedy Drama Romance
820,Scott Hicks,Noah Taylor,Armin Mueller-Stahl,Nicholas Bell,Biography Drama Music Romance,shine,Noah Taylor Armin Mueller-Stahl Nicholas Bell Scott Hicks Biography Drama Music Romance
821,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Scarlett Johansson,Tony Danza,Comedy Drama Romance,don jon,Joseph Gordon-Levitt Scarlett Johansson Tony Danza Joseph Gordon-Levitt Comedy Drama Romance
822,Richard Eyre,Kate Winslet,Jim Broadbent,Kris Marshall,Biography Drama Romance,iris,Kate Winslet Jim Broadbent Kris Marshall Richard Eyre Biography Drama Romance
823,James Toback,Sarah Michelle Gellar,Eric Stoltz,Joey Lauren Adams,Comedy Crime Drama Romance Thriller,harvard man,Sarah Michelle Gellar Eric Stoltz Joey Lauren Adams James Toback Comedy Crime Drama Romance Thriller
824,Rakeysh Omprakash Mehra,Anupam Kher,Steven Mackintosh,Madhavan,Comedy Drama History Romance,rang de basanti,Anupam Kher Steven Mackintosh Madhavan Rakeysh Omprakash Mehra Comedy Drama History Romance
825,David Wain,Jon Hamm,Ken Marino,Ron Silver,Comedy Romance,the ten,Jon Hamm Ken Marino Ron Silver David Wain Comedy Romance
826,Liv Ullmann,Samantha Morton,Jessica Chastain,Colin Farrell,Drama Romance,miss julie,Samantha Morton Jessica Chastain Colin Farrell Liv Ullmann Drama Romance
827,Jeannot Szwarc,Teresa Wright,Bill Erwin,George Voskovec,Drama Fantasy Romance,somewhere in time,Teresa Wright Bill Erwin George Voskovec Jeannot Szwarc Drama Fantasy Romance
828,George Jackson,William Schallert,Tisha Campbell-Martin,Helen Martin,Comedy Drama Music Romance,house party 2,William Schallert Tisha Campbell-Martin Helen Martin George Jackson Comedy Drama Music Romance
829,George Miller,Tony Bonner,Jack Thompson,Tom Burlinson,Adventure Drama Family Romance Western,the man from snowy river,Tony Bonner Jack Thompson Tom Burlinson George Miller Adventure Drama Family Romance Western
830,Tim Blake Nelson,Mekhi Phifer,Andrew Keegan,John Heard,Drama Romance Thriller,o,Mekhi Phifer Andrew Keegan John Heard Tim Blake Nelson Drama Romance Thriller
831,Joel Zwick,Nia Vardalos,Louis Mandylor,Lainie Kazan,Comedy Family Romance,my big fat greek wedding,Nia Vardalos Louis Mandylor Lainie Kazan Joel Zwick Comedy Family Romance
832,Alfonso CuarÃÂ³n,Maribel VerdÃÂº,Daniel GimÃÂ©nez Cacho,MarÃÂ­a Aura,Adventure Comedy Drama Romance,y tu mamÃÂ¡ tambiÃÂ©n,Maribel VerdÃÂº Daniel GimÃÂ©nez Cacho MarÃÂ­a Aura Alfonso CuarÃÂ³n Adventure Comedy Drama Romance
833,King Vidor,Gina Lollobrigida,George Sanders,Finlay Currie,Drama History Romance War,solomon and sheba,Gina Lollobrigida George Sanders Finlay Currie King Vidor Drama History Romance War
834,Bill Duke,Eddie Cibrian,Jenifer Lewis,Wood Harris,Drama Romance,not easily broken,Eddie Cibrian Jenifer Lewis Wood Harris Bill Duke Drama Romance
835,Frank Borzage,Gary Cooper,Helen Hayes,Adolphe Menjou,Drama Romance War,a farewell to arms,Gary Cooper Helen Hayes Adolphe Menjou Frank Borzage Drama Romance War
836,Bille Woodruff,Donald Faison,Brandy Norwood,Lauren London,Comedy Romance,the perfect match,Donald Faison Brandy Norwood Lauren London Bille Woodruff Comedy Romance
837,Denys Arcand,Marie-JosÃÂ©e Croze,StÃÂ©phane Rousseau,Marina Hands,Comedy Crime Drama Mystery Romance,the barbarian invasions,Marie-JosÃÂ©e Croze StÃÂ©phane Rousseau Marina Hands Denys Arcand Comedy Crime Drama Mystery Romance
838,Richard Lester,Robert Shaw,Denholm Elliott,Nicol Williamson,Adventure Drama Romance,robin and marian,Robert Shaw Denholm Elliott Nicol Williamson Richard Lester Adventure Drama Romance
839,Peter Jackson,Kate Winslet,Jed Brophy,Liz Mullane,Biography Crime Drama Romance Thriller,heavenly creatures,Kate Winslet Jed Brophy Liz Mullane Peter Jackson Biography Crime Drama Romance Thriller
840,Billy Kent,Liza Minnelli,Tim Russ,Winter Ave Zoli,Comedy Drama Romance,the oh in ohio,Liza Minnelli Tim Russ Winter Ave Zoli Billy Kent Comedy Drama Romance
841,Nicholas Fackler,Adam Scott,Ellen Burstyn,Martin Landau,Drama Romance,"lovely, still",Adam Scott Ellen Burstyn Martin Landau Nicholas Fackler Drama Romance
842,Richard Wallace,Judith Anderson,Paul Fix,Laraine Day,Adventure Drama Romance,tycoon,Judith Anderson Paul Fix Laraine Day Richard Wallace Adventure Drama Romance
843,Klaus Menzel,Adam Garcia,Jacqueline Bisset,Alice Evans,Mystery Romance Thriller,fascination,Adam Garcia Jacqueline Bisset Alice Evans Klaus Menzel Mystery Romance Thriller
844,JirÃÂ­ Menzel,Julia Jentsch,Ivan Barnev,Milan Lasica,Comedy Drama Romance War,i served the king of england,Julia Jentsch Ivan Barnev Milan Lasica JirÃÂ­ Menzel Comedy Drama Romance War
845,Sam Peckinpah,James Coburn,Bob Dylan,Jason Robards,Biography Drama Romance Western,pat garrett & billy the kid,James Coburn Bob Dylan Jason Robards Sam Peckinpah Biography Drama Romance Western
846,Shekar,Bhama,Diganth,Dileep Raj,Comedy Romance,barfi,Bhama Diganth Dileep Raj Shekar Comedy Romance
847,Shona Auerbach,Gerard Butler,Sharon Small,Jack McElhone,Drama Romance,dear frankie,Gerard Butler Sharon Small Jack McElhone Shona Auerbach Drama Romance
848,Michel Leclerc,Sara Forestier,Jacques Gamblin,Zinedine Soualem,Comedy Drama Romance,the names of love,Sara Forestier Jacques Gamblin Zinedine Soualem Michel Leclerc Comedy Drama Romance
849,Randal Kleiser,Brooke Shields,Christopher Atkins,Leo McKern,Adventure Drama Romance,the blue lagoon,Brooke Shields Christopher Atkins Leo McKern Randal Kleiser Adventure Drama Romance
850,Mike Newell,Kristin Scott Thomas,James Fleet,Simon Callow,Comedy Drama Romance,four weddings and a funeral,Kristin Scott Thomas James Fleet Simon Callow Mike Newell Comedy Drama Romance
851,Lana Wachowski,Christopher Meloni,Kevin Michael Richardson,Peter Spellos,Crime Drama Romance Thriller,bound,Christopher Meloni Kevin Michael Richardson Peter Spellos Lana Wachowski Crime Drama Romance Thriller
852,Walter Lang,Dana Andrews,Jeanne Crain,Frank McHugh,Musical Romance,state fair,Dana Andrews Jeanne Crain Frank McHugh Walter Lang Musical Romance
