,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
1022,Louis Morneau,Leon,Bob Gunton,Ned Bellamy,Horror Sci-Fi Thriller,bats,Leon Bob Gunton Ned Bellamy Louis Morneau Horror Sci-Fi Thriller
1023,Matthew Vaughn,Tom Hardy,Sally Hawkins,Jamie Foreman,Crime Drama Thriller,layer cake,Tom Hardy Sally Hawkins Jamie Foreman Matthew Vaughn Crime Drama Thriller
1024,Zal Batmanglij,Alexander SkarsgÃÂ¥rd,Julia Ormond,Jason Ritter,Drama Thriller,the east,Alexander SkarsgÃÂ¥rd Julia Ormond Jason Ritter Zal Batmanglij Drama Thriller
1025,unknown,Maria Pia Calzone,Fortunato Cerlino,Marco D'Amore,Crime Drama Thriller,gomorrahÃÂ            ,Maria Pia Calzone Fortunato Cerlino Marco D'Amore unknown Crime Drama Thriller
1026,Jerome Robbins,Rita Moreno,George Chakiris,Richard Beymer,Crime Drama Musical Romance Thriller,west side story,Rita Moreno George Chakiris Richard Beymer Jerome Robbins Crime Drama Musical Romance Thriller
1027,Bryan Singer,Kevin Spacey,Chazz Palminteri,Kevin Pollak,Crime Drama Mystery Thriller,the usual suspects,Kevin Spacey Chazz Palminteri Kevin Pollak Bryan Singer Crime Drama Mystery Thriller
1028,Stephen Hopkins,Lisa Wilcox,Kelly Jo Minter,Matthew Borlenghi,Fantasy Horror Romance Thriller,a nightmare on elm street 5: the dream child,Lisa Wilcox Kelly Jo Minter Matthew Borlenghi Stephen Hopkins Fantasy Horror Romance Thriller
1029,Rusty Cundieff,Corbin Bernsen,Clarence Williams III,David Alan Grier,Comedy Horror Thriller,tales from the hood,Corbin Bernsen Clarence Williams III David Alan Grier Rusty Cundieff Comedy Horror Thriller
1030,Kevin Macdonald,David Oyelowo,Simon McBurney,Abby Mukiibi Nkaaga,Biography Drama History Thriller,the last king of scotland,David Oyelowo Simon McBurney Abby Mukiibi Nkaaga Kevin Macdonald Biography Drama History Thriller
1031,Dominique Othenin-Girard,Donald Pleasence,Tamara Glynn,Troy Evans,Horror Thriller,halloween 5,Donald Pleasence Tamara Glynn Troy Evans Dominique Othenin-Girard Horror Thriller
1032,Brian Klugman,J.K. Simmons,Bradley Cooper,Olivia Wilde,Drama Mystery Romance Thriller,the words,J.K. Simmons Bradley Cooper Olivia Wilde Brian Klugman Drama Mystery Romance Thriller
1033,John Michael McDonagh,Don Cheadle,Fionnula Flanagan,Wale Ojo,Comedy Crime Thriller,the guard,Don Cheadle Fionnula Flanagan Wale Ojo John Michael McDonagh Comedy Crime Thriller
1034,Jon Knautz,Rachel Alig,Monda Scott,Alexis Kendra,Drama Horror Mystery Thriller,goddess of love,Rachel Alig Monda Scott Alexis Kendra Jon Knautz Drama Horror Mystery Thriller
1035,David Atkins,Chelcie Ross,Lynne Thigpen,Polly Noonan,Comedy Crime Drama Thriller,novocaine,Chelcie Ross Lynne Thigpen Polly Noonan David Atkins Comedy Crime Drama Thriller
1036,Patrick Stettner,Stockard Channing,Tony Devon,Frederick Weller,Drama Thriller,the business of strangers,Stockard Channing Tony Devon Frederick Weller Patrick Stettner Drama Thriller
1037,Michael Crichton,Lesley-Anne Down,Michael Elphick,Pamela Salem,Adventure Crime Drama Thriller,the great train robbery,Lesley-Anne Down Michael Elphick Pamela Salem Michael Crichton Adventure Crime Drama Thriller
1038,Perry Lang,Catherine Bell,Kevin Tighe,Tim Guinee,Action Drama Thriller,men of war,Catherine Bell Kevin Tighe Tim Guinee Perry Lang Action Drama Thriller
1039,Jake Goldberger,Pruitt Taylor Vince,M. Emmet Walsh,Robert Wahlberg,Drama Mystery Thriller,don mckay,Pruitt Taylor Vince M. Emmet Walsh Robert Wahlberg Jake Goldberger Drama Mystery Thriller
1040,Stefan Ruzowitzky,Charlie Hunnam,Olivia Wilde,Sissy Spacek,Crime Drama Thriller,deadfall,Charlie Hunnam Olivia Wilde Sissy Spacek Stefan Ruzowitzky Crime Drama Thriller
1041,William Kaufman,Drew Waters,Sean Cook,Cole Hauser,Action Thriller,the hit list,Drew Waters Sean Cook Cole Hauser William Kaufman Action Thriller
1042,David Cronenberg,Debbie Harry,Leslie Carlson,Reiner Schwarz,Horror Mystery Sci-Fi Thriller,videodrome,Debbie Harry Leslie Carlson Reiner Schwarz David Cronenberg Horror Mystery Sci-Fi Thriller
1043,Barbet Schroeder,Ryan Gosling,Chris Penn,Agnes Bruckner,Crime Mystery Thriller,murder by numbers,Ryan Gosling Chris Penn Agnes Bruckner Barbet Schroeder Crime Mystery Thriller
1044,Charles Matthau,Billy Burke,Michael Jai White,Bill Duke,Comedy Crime Thriller,freaky deaky,Billy Burke Michael Jai White Bill Duke Charles Matthau Comedy Crime Thriller
1045,John Frankenheimer,Jeanne Moreau,Paul Scofield,Michel Simon,Thriller War,the train,Jeanne Moreau Paul Scofield Michel Simon John Frankenheimer Thriller War
1046,Christopher M. Bessette,Mira Sorvino,John Billingsley,Trieu Tran,Drama Thriller,trade of innocents,Mira Sorvino John Billingsley Trieu Tran Christopher M. Bessette Drama Thriller
1047,Prachya Pinkaew,Jon Foo,Nathan Jones,Johnny Nguyen,Action Crime Drama Thriller,the protector,Jon Foo Nathan Jones Johnny Nguyen Prachya Pinkaew Action Crime Drama Thriller
1048,James Cox,Alexis Dziena,Louis Lombardi,Franky G,Crime Drama Mystery Thriller,wonderland,Alexis Dziena Louis Lombardi Franky G James Cox Crime Drama Mystery Thriller
1049,James Toback,Sarah Michelle Gellar,Eric Stoltz,Joey Lauren Adams,Comedy Crime Drama Romance Thriller,harvard man,Sarah Michelle Gellar Eric Stoltz Joey Lauren Adams James Toback Comedy Crime Drama Romance Thriller
1050,Gaspar NoÃÂ©,Philippe Nahon,Albert Dupontel,Jo Prestia,Crime Drama Mystery Thriller,irreversible,Philippe Nahon Albert Dupontel Jo Prestia Gaspar NoÃÂ© Crime Drama Mystery Thriller
1051,George Ratliff,Jim Gaffigan,Cree Kelly,Mike Eshaq,Action Comedy Drama Thriller,salvation boulevard,Jim Gaffigan Cree Kelly Mike Eshaq George Ratliff Action Comedy Drama Thriller
1052,Morten Tyldum,Aksel Hennie,SynnÃ¸ve Macody Lund,Julie Olgaard,Crime Drama Thriller,headhunters,Aksel Hennie SynnÃ¸ve Macody Lund Julie Olgaard Morten Tyldum Crime Drama Thriller
1053,Jon Wright,Russell Tovey,Richard Coyle,Bronagh Gallagher,Comedy Horror Sci-Fi Thriller,grabbers,Russell Tovey Richard Coyle Bronagh Gallagher Jon Wright Comedy Horror Sci-Fi Thriller
1054,Rohan Sippy,Abhishek Bachchan,Bipasha Basu,Prateik,Action Crime Drama Thriller,dum maaro dum,Abhishek Bachchan Bipasha Basu Prateik Rohan Sippy Action Crime Drama Thriller
1055,James Wan,Lin Shaye,Barbara Hershey,Leigh Whannell,Fantasy Horror Thriller,insidious: chapter 2,Lin Shaye Barbara Hershey Leigh Whannell James Wan Fantasy Horror Thriller
1056,Dan Trachtenberg,Bradley Cooper,John Gallagher Jr.,Sumalee Montano,Drama Horror Mystery Sci-Fi Thriller,10 cloverfield lane,Bradley Cooper John Gallagher Jr. Sumalee Montano Dan Trachtenberg Drama Horror Mystery Sci-Fi Thriller
1057,Chuck Russell,John Saxon,Heather Langenkamp,Jennifer Rubin,Action Fantasy Horror Thriller,a nightmare on elm street 3: dream warriors,John Saxon Heather Langenkamp Jennifer Rubin Chuck Russell Action Fantasy Horror Thriller
1058,Joel Edgerton,Busy Philipps,Allison Tolman,Wendell Pierce,Mystery Thriller,the gift,Busy Philipps Allison Tolman Wendell Pierce Joel Edgerton Mystery Thriller
1059,Rachel Talalay,Johnny Depp,Tom Arnold,Yaphet Kotto,Comedy Fantasy Horror Thriller,freddy's dead: the final nightmare,Johnny Depp Tom Arnold Yaphet Kotto Rachel Talalay Comedy Fantasy Horror Thriller
1060,Patty Jenkins,Charlize Theron,Bruce Dern,Pruitt Taylor Vince,Biography Crime Drama Thriller,monster,Charlize Theron Bruce Dern Pruitt Taylor Vince Patty Jenkins Biography Crime Drama Thriller
1061,Christopher Landon,Richard Cabral,Gloria Sandoval,Molly Ephraim,Fantasy Horror Thriller,paranormal activity: the marked ones,Richard Cabral Gloria Sandoval Molly Ephraim Christopher Landon Fantasy Horror Thriller
1062,David Gelb,Olivia Wilde,Mark Duplass,Donald Glover,Horror Sci-Fi Thriller,the lazarus effect,Olivia Wilde Mark Duplass Donald Glover David Gelb Horror Sci-Fi Thriller
1063,Christopher Nolan,Callum Rennie,Thomas Lennon,Jorja Fox,Mystery Thriller,memento,Callum Rennie Thomas Lennon Jorja Fox Christopher Nolan Mystery Thriller
1064,Tim Blake Nelson,Mekhi Phifer,Andrew Keegan,John Heard,Drama Romance Thriller,o,Mekhi Phifer Andrew Keegan John Heard Tim Blake Nelson Drama Romance Thriller
1065,John Erick Dowdle,Ben Feldman,Edwin Hodge,Perdita Weeks,Horror Mystery Thriller,"as above, so below",Ben Feldman Edwin Hodge Perdita Weeks John Erick Dowdle Horror Mystery Thriller
1066,Bille Woodruff,Boris Kodjoe,Cameron Mills,Sharon Leal,Drama Thriller,addicted,Boris Kodjoe Cameron Mills Sharon Leal Bille Woodruff Drama Thriller
1067,Bruce Malmuth,Sylvester Stallone,Lindsay Wagner,Persis Khambatta,Action Crime Thriller,nighthawks,Sylvester Stallone Lindsay Wagner Persis Khambatta Bruce Malmuth Action Crime Thriller
1068,Joe Chappelle,Donald Pleasence,Kim Darby,Mitchell Ryan,Horror Thriller,halloween: the curse of michael myers,Donald Pleasence Kim Darby Mitchell Ryan Joe Chappelle Horror Thriller
1069,Mickey Liddell,Jessica Lowndes,Randy Wayne,Haley Bennett,Drama Horror Thriller,the haunting of molly hartley,Jessica Lowndes Randy Wayne Haley Bennett Mickey Liddell Drama Horror Thriller
1070,Dwight H. Little,Donald Pleasence,Kathleen Kinmont,Ellie Cornell,Horror Thriller,halloween 4: the return of michael myers,Donald Pleasence Kathleen Kinmont Ellie Cornell Dwight H. Little Horror Thriller
1071,Steve Carver,David Carradine,William Sanderson,Robert Beltran,Action Crime Drama Thriller Western,lone wolf mcquade,David Carradine William Sanderson Robert Beltran Steve Carver Action Crime Drama Thriller Western
1072,Gonzalo LÃÂ³pez-Gallego,Warren Christie,Ryan Robbins,Andrew Airlie,Horror Mystery Sci-Fi Thriller,apollo 18,Warren Christie Ryan Robbins Andrew Airlie Gonzalo LÃÂ³pez-Gallego Horror Mystery Sci-Fi Thriller
1073,John Erick Dowdle,Sterling Jerins,Claire Geare,Sahajak Boonthanakit,Action Thriller,no escape,Sterling Jerins Claire Geare Sahajak Boonthanakit John Erick Dowdle Action Thriller
1074,J.S. Cardone,Brendan Fehr,Kerr Smith,Izabella Miko,Horror Thriller,the forsaken,Brendan Fehr Kerr Smith Izabella Miko J.S. Cardone Horror Thriller
1075,Jon Favreau,Jon Favreau,Faizon Love,Jonathan Silverman,Comedy Crime Drama Thriller,made,Jon Favreau Faizon Love Jonathan Silverman Jon Favreau Comedy Crime Drama Thriller
1076,Peter Jackson,Kate Winslet,Jed Brophy,Liz Mullane,Biography Crime Drama Romance Thriller,heavenly creatures,Kate Winslet Jed Brophy Liz Mullane Peter Jackson Biography Crime Drama Romance Thriller
1077,Jake Kasdan,Kim Dickens,Ryan O'Neal,Angela Featherstone,Comedy Crime Drama Mystery Thriller,zero effect,Kim Dickens Ryan O'Neal Angela Featherstone Jake Kasdan Comedy Crime Drama Mystery Thriller
1078,Brad Anderson,Christian Bale,Jennifer Jason Leigh,Reg E. Cathey,Drama Thriller,the machinist,Christian Bale Jennifer Jason Leigh Reg E. Cathey Brad Anderson Drama Thriller
1079,Michael Cuesta,Jeremy Renner,Paz Vega,Robert Pralgo,Biography Crime Drama Mystery Thriller,kill the messenger,Jeremy Renner Paz Vega Robert Pralgo Michael Cuesta Biography Crime Drama Mystery Thriller
1080,Fenton Bailey,Macaulay Culkin,Mia Kirshner,Marilyn Manson,Biography Crime Drama Thriller,party monster,Macaulay Culkin Mia Kirshner Marilyn Manson Fenton Bailey Biography Crime Drama Thriller
1081,Jeremy Saulnier,Alia Shawkat,Mark Webber,Joe Cole,Crime Horror Music Thriller,green room,Alia Shawkat Mark Webber Joe Cole Jeremy Saulnier Crime Horror Music Thriller
1082,Kevin Spacey,Viggo Mortensen,Joe Mantegna,Faye Dunaway,Crime Drama Thriller,albino alligator,Viggo Mortensen Joe Mantegna Faye Dunaway Kevin Spacey Crime Drama Thriller
1083,M. Night Shyamalan,Ocean James,Patch Darragh,Olivia DeJonge,Horror Thriller,the visit,Ocean James Patch Darragh Olivia DeJonge M. Night Shyamalan Horror Thriller
1084,Brian De Palma,Mike Figueroa,Daniel Stewart Sherman,Kel O'Neill,Crime Thriller War,redacted,Mike Figueroa Daniel Stewart Sherman Kel O'Neill Brian De Palma Crime Thriller War
1085,Klaus Menzel,Adam Garcia,Jacqueline Bisset,Alice Evans,Mystery Romance Thriller,fascination,Adam Garcia Jacqueline Bisset Alice Evans Klaus Menzel Mystery Romance Thriller
1086,Oren Peli,Glenn Campbell,Sandra Staggs,Jelena Nik,Horror Sci-Fi Thriller,area 51,Glenn Campbell Sandra Staggs Jelena Nik Oren Peli Horror Sci-Fi Thriller
1087,Jaume BalaguerÃÂ³,Luis Tosar,Tony Corvillo,Marta Etura,Drama Horror Thriller,sleep tight,Luis Tosar Tony Corvillo Marta Etura Jaume BalaguerÃÂ³ Drama Horror Thriller
1088,Paul Andrew Williams,Dave Legeno,Doug Bradley,Georgia Groome,Comedy Crime Horror Thriller,the cottage,Dave Legeno Doug Bradley Georgia Groome Paul Andrew Williams Comedy Crime Horror Thriller
1089,Eric Bross,Teri Polo,Esai Morales,Nicholas Gonzalez,Crime Drama Thriller,we have your husband,Teri Polo Esai Morales Nicholas Gonzalez Eric Bross Crime Drama Thriller
1090,Paul Schrader,Nicolas Cage,IrÃÂ¨ne Jacob,Tomiwa Edun,Drama Thriller,dying of the light,Nicolas Cage IrÃÂ¨ne Jacob Tomiwa Edun Paul Schrader Drama Thriller
1091,Vicky Jewson,James Frain,Sofia Black-D'Elia,Lisa Kay,Action Drama Thriller War,born of war,James Frain Sofia Black-D'Elia Lisa Kay Vicky Jewson Action Drama Thriller War
1092,Peter Hyams,David Huddleston,Sam Waterston,Hal Holbrook,Action Sci-Fi Thriller,capricorn one,David Huddleston Sam Waterston Hal Holbrook Peter Hyams Action Sci-Fi Thriller
1093,Kevin Smith,Johnny Depp,Haley Joel Osment,Natasha Lyonne,Comedy Fantasy Horror Thriller,yoga hosers,Johnny Depp Haley Joel Osment Natasha Lyonne Kevin Smith Comedy Fantasy Horror Thriller
1094,Nick Murphy,Isaac Hempstead Wright,Imelda Staunton,Joseph Mawle,Horror Thriller,the awakening,Isaac Hempstead Wright Imelda Staunton Joseph Mawle Nick Murphy Horror Thriller
1095,Jeff Nichols,Katy Mixon,Shea Whigham,Robert Longstreet,Drama Thriller,take shelter,Katy Mixon Shea Whigham Robert Longstreet Jeff Nichols Drama Thriller
1096,Frank LaLoggia,Alex Rocco,Lukas Haas,Katherine Helmond,Fantasy Horror Mystery Thriller,lady in white,Alex Rocco Lukas Haas Katherine Helmond Frank LaLoggia Fantasy Horror Mystery Thriller
1097,Lana Wachowski,Christopher Meloni,Kevin Michael Richardson,Peter Spellos,Crime Drama Romance Thriller,bound,Christopher Meloni Kevin Michael Richardson Peter Spellos Lana Wachowski Crime Drama Romance Thriller
1098,Oliver Stone,Jim Belushi,John Savage,Juan FernÃÂ¡ndez,Drama History Thriller War,salvador,Jim Belushi John Savage Juan FernÃÂ¡ndez Oliver Stone Drama History Thriller War
1099,Richard Kelly,Jake Gyllenhaal,Mary McDonnell,James Duval,Drama Sci-Fi Thriller,donnie darko,Jake Gyllenhaal Mary McDonnell James Duval Richard Kelly Drama Sci-Fi Thriller
1100,Johnnie To,Simon Yam,Anthony Chau-Sang Wong,Josie Ho,Action Crime Thriller,exiled,Simon Yam Anthony Chau-Sang Wong Josie Ho Johnnie To Action Crime Thriller
1101,Agnieszka Wojtowicz-Vosloo,Liam Neeson,Josh Charles,Chandler Canterbury,Drama Horror Mystery Thriller,after.life,Liam Neeson Josh Charles Chandler Canterbury Agnieszka Wojtowicz-Vosloo Drama Horror Mystery Thriller
1102,Kabir Sadanand,Jimmy Shergill,Sana Saeed,Dimple Kapadia,Drama Thriller,fugly,Jimmy Shergill Sana Saeed Dimple Kapadia Kabir Sadanand Drama Thriller
1103,Raja Menon,Nimrat Kaur,Sameer Ali Khan,Purab Kohli,Action Drama History Thriller War,airlift,Nimrat Kaur Sameer Ali Khan Purab Kohli Raja Menon Action Drama History Thriller War
1104,Jonathan Glazer,Ray Winstone,James Fox,Amanda Redman,Crime Thriller,sexy beast,Ray Winstone James Fox Amanda Redman Jonathan Glazer Crime Thriller
1105,Daniel Espinosa,Fabian Bolin,Fares Fares,Matias Varela,Action Crime Drama Thriller,easy money,Fabian Bolin Fares Fares Matias Varela Daniel Espinosa Action Crime Drama Thriller
1106,Ivan Engler,Yangzom Brauen,Claude-Oliver Rudolph,Anna Katharina Schwabroh,Mystery Sci-Fi Thriller,cargo,Yangzom Brauen Claude-Oliver Rudolph Anna Katharina Schwabroh Ivan Engler Mystery Sci-Fi Thriller
1107,Timur Bekmambetov,Konstantin Khabenskiy,Aleksey Chadov,Zhanna Friske,Fantasy Thriller,night watch,Konstantin Khabenskiy Aleksey Chadov Zhanna Friske Timur Bekmambetov Fantasy Thriller
1108,Neil Jordan,Jim Broadbent,Miranda Richardson,Stephen Rea,Crime Drama Romance Thriller,the crying game,Jim Broadbent Miranda Richardson Stephen Rea Neil Jordan Crime Drama Romance Thriller
1109,Rob Cohen,Ryan Guzman,Hill Harper,Adam Hicks,Mystery Thriller,the boy next door,Ryan Guzman Hill Harper Adam Hicks Rob Cohen Mystery Thriller
1110,John Carpenter,Meg Foster,Peter Jason,George 'Buck' Flower,Horror Sci-Fi Thriller,they live,Meg Foster Peter Jason George 'Buck' Flower John Carpenter Horror Sci-Fi Thriller
1111,John Sturges,James Coburn,Donald Pleasence,Gordon Jackson,Adventure Drama History Thriller War,the great escape,James Coburn Donald Pleasence Gordon Jackson John Sturges Adventure Drama History Thriller War
1112,Ed Gass-Donnelly,Muse Watson,Spencer Treat Clark,Ashley Bell,Drama Horror Thriller,the last exorcism part ii,Muse Watson Spencer Treat Clark Ashley Bell Ed Gass-Donnelly Drama Horror Thriller
1113,Tim Burton,Cary-Hiroyuki Tagawa,Estella Warren,Erick Avari,Action Adventure Sci-Fi Thriller,planet of the apes,Cary-Hiroyuki Tagawa Estella Warren Erick Avari Tim Burton Action Adventure Sci-Fi Thriller
1114,Patrick Stettner,Robin Williams,Joe Morton,Rory Culkin,Crime Mystery Thriller,the night listener,Robin Williams Joe Morton Rory Culkin Patrick Stettner Crime Mystery Thriller
1115,Wes Craven,Frank Grillo,Emily Meade,Zena Grey,Horror Mystery Thriller,my soul to take,Frank Grillo Emily Meade Zena Grey Wes Craven Horror Mystery Thriller
1116,J.A. Bayona,Geraldine Chaplin,BelÃÂ©n Rueda,Fernando Cayo,Drama Mystery Thriller,the orphanage,Geraldine Chaplin BelÃÂ©n Rueda Fernando Cayo J.A. Bayona Drama Mystery Thriller
1117,Alfred Hitchcock,Roscoe Lee Browne,John Vernon,Philippe Noiret,Drama Thriller,topaz,Roscoe Lee Browne John Vernon Philippe Noiret Alfred Hitchcock Drama Thriller
1118,John Dahl,Philip Baker Hall,Aaron Hughes,Jayne Eastwood,Comedy Crime Romance Thriller,you kill me,Philip Baker Hall Aaron Hughes Jayne Eastwood John Dahl Comedy Crime Romance Thriller
1119,Kevin Smith,Anna Gunn,Michael Angarano,Stephen Root,Action Crime Horror Thriller,red state,Anna Gunn Michael Angarano Stephen Root Kevin Smith Action Crime Horror Thriller
1120,Mora Stephens,Ray Winstone,Alexandra Breckenridge,Elena Satine,Drama Thriller,zipper,Ray Winstone Alexandra Breckenridge Elena Satine Mora Stephens Drama Thriller
1121,Mars Callahan,Chazz Palminteri,Ricky Schroder,Ernie Reyes Jr.,Drama Thriller,poolhall junkies,Chazz Palminteri Ricky Schroder Ernie Reyes Jr. Mars Callahan Drama Thriller
1122,Renny Harlin,Viggo Mortensen,Lane Smith,Hal Landon Jr.,Crime Drama Horror Thriller,prison,Viggo Mortensen Lane Smith Hal Landon Jr. Renny Harlin Crime Drama Horror Thriller
1123,David Schwimmer,Noah Emmerich,Jordan Trovillion,Zoe Levin,Crime Drama Thriller,trust,Noah Emmerich Jordan Trovillion Zoe Levin David Schwimmer Crime Drama Thriller
1124,Julian Gilbey,Ed Speleers,Eamonn Walker,Sean Harris,Action Adventure Crime Thriller,a lonely place to die,Ed Speleers Eamonn Walker Sean Harris Julian Gilbey Action Adventure Crime Thriller
1125,Ruba Nadda,Saad Siddiqui,Bonnie Lee Bouman,Fadia Nadda,Drama Mystery Romance Thriller,inescapable,Saad Siddiqui Bonnie Lee Bouman Fadia Nadda Ruba Nadda Drama Mystery Romance Thriller
1126,Sean Byrne,Robin McLeavy,Jessica McNamee,Victoria Thaine,Horror Thriller,the loved ones,Robin McLeavy Jessica McNamee Victoria Thaine Sean Byrne Horror Thriller
1127,Jaume Collet-Serra,Liam Neeson,Frank Langella,Aidan Quinn,Action Mystery Thriller,unknown,Liam Neeson Frank Langella Aidan Quinn Jaume Collet-Serra Action Mystery Thriller
1128,Kevin Carraway,Michael Jai White,Max Ryan,Jon Osbeck,Action Thriller,chain of command,Michael Jai White Max Ryan Jon Osbeck Kevin Carraway Action Thriller
1129,Albert Hughes,Jada Pinkett Smith,Larenz Tate,Khandi Alexander,Crime Drama Thriller,menace ii society,Jada Pinkett Smith Larenz Tate Khandi Alexander Albert Hughes Crime Drama Thriller
1130,Michael Gornick,George Kennedy,Holt McCallany,Dorothy Lamour,Comedy Fantasy Horror Thriller,creepshow 2,George Kennedy Holt McCallany Dorothy Lamour Michael Gornick Comedy Fantasy Horror Thriller
1131,Jack Smight,Janet Leigh,Robert Wagner,Shelley Winters,Action Crime Drama Mystery Thriller,harper,Janet Leigh Robert Wagner Shelley Winters Jack Smight Action Crime Drama Mystery Thriller
1132,Alfred Hitchcock,Bernard Cribbins,Jean Marsh,Clive Swift,Thriller,frenzy,Bernard Cribbins Jean Marsh Clive Swift Alfred Hitchcock Thriller
1133,Juan JosÃÂ© Campanella,Ricardo DarÃÂ­n,Soledad Villamil,Guillermo Francella,Drama Mystery Thriller,the secret in their eyes,Ricardo DarÃÂ­n Soledad Villamil Guillermo Francella Juan JosÃÂ© Campanella Drama Mystery Thriller
1134,Gideon Raff,Gideon Emery,Gloria Votsis,Derek Magyar,Horror Thriller,train,Gideon Emery Gloria Votsis Derek Magyar Gideon Raff Horror Thriller
1135,Sam Raimi,Ted Raimi,Dan Hicks,Kassie Wesley DePaiva,Comedy Fantasy Horror Thriller,evil dead ii,Ted Raimi Dan Hicks Kassie Wesley DePaiva Sam Raimi Comedy Fantasy Horror Thriller
1136,Amanda Gusack,Alice Krige,Christian Campbell,Blaine Anderson,Crime Drama Mystery Thriller,the betrayed,Alice Krige Christian Campbell Blaine Anderson Amanda Gusack Crime Drama Mystery Thriller
1137,Avi Nesher,Fisher Stevens,Elizabeth Berkley,Robert Townsend,Action Comedy Crime Thriller,taxman,Fisher Stevens Elizabeth Berkley Robert Townsend Avi Nesher Action Comedy Crime Thriller
1138,unknown,James Nesbitt,Ash Cook,Genevieve O'Reilly,Drama Thriller,the secretÃÂ            ,James Nesbitt Ash Cook Genevieve O'Reilly unknown Drama Thriller
1139,Charles Adelman,Teri Polo,Kevin Pollak,Jere Burns,Horror Thriller,02:13,Teri Polo Kevin Pollak Jere Burns Charles Adelman Horror Thriller
1140,Jay Oliva,Michael Emerson,Mark Valley,Grey Griffin,Action Animation Crime Sci-Fi Thriller,"batman: the dark knight returns, part 2",Michael Emerson Mark Valley Grey Griffin Jay Oliva Action Animation Crime Sci-Fi Thriller
1141,Uwe Boll,Bashar Rahal,Shelly Varod,Ralitsa Paskaleva,Action Adventure Fantasy Thriller,in the name of the king: the last job,Bashar Rahal Shelly Varod Ralitsa Paskaleva Uwe Boll Action Adventure Fantasy Thriller
1142,Mark Young,Alexa PenaVega,Jake Busey,Lew Temple,Action Crime Drama Thriller,wicked blood,Alexa PenaVega Jake Busey Lew Temple Mark Young Action Crime Drama Thriller
1143,Daniel Petrie Jr.,Chris Brochu,Jeff Fahey,Rita Wilson,Drama Thriller,dawn patrol,Chris Brochu Jeff Fahey Rita Wilson Daniel Petrie Jr. Drama Thriller
1144,Antonio Simoncini,Ray Winstone,Joe Egan,Glen Murphy,Crime Mystery Thriller,lords of london,Ray Winstone Joe Egan Glen Murphy Antonio Simoncini Crime Mystery Thriller
1145,J.C. Chandor,Kevin Spacey,Demi Moore,Ashley Williams,Biography Drama Thriller,margin call,Kevin Spacey Demi Moore Ashley Williams J.C. Chandor Biography Drama Thriller
1146,Mark L. Lester,Roddy McDowall,Perry King,Timothy Van Patten,Action Crime Drama Thriller,class of 1984,Roddy McDowall Perry King Timothy Van Patten Mark L. Lester Action Crime Drama Thriller
1147,John Gulager,Krista Allen,Eric Dane,Henry Rollins,Action Comedy Horror Thriller,feast,Krista Allen Eric Dane Henry Rollins John Gulager Action Comedy Horror Thriller
1148,Guy Hamilton,Honor Blackman,Gert FrÃÂ¶be,Lois Maxwell,Action Adventure Thriller,goldfinger,Honor Blackman Gert FrÃÂ¶be Lois Maxwell Guy Hamilton Action Adventure Thriller
1149,Brandon Cronenberg,Sarah Gadon,Douglas Smith,Caleb Landry Jones,Horror Sci-Fi Thriller,antiviral,Sarah Gadon Douglas Smith Caleb Landry Jones Brandon Cronenberg Horror Sci-Fi Thriller
1150,James DeMonaco,Rhys Wakefield,Adelaide Kane,Chris Mulkey,Horror Sci-Fi Thriller,the purge,Rhys Wakefield Adelaide Kane Chris Mulkey James DeMonaco Horror Sci-Fi Thriller
1151,Tom McLoughlin,Tony Goldwyn,Ron Palillo,Vincent Guastaferro,Horror Thriller,jason lives: friday the 13th part vi,Tony Goldwyn Ron Palillo Vincent Guastaferro Tom McLoughlin Horror Thriller
1152,Alfred Hitchcock,Ed Lauter,Bruce Dern,William Devane,Comedy Thriller,family plot,Ed Lauter Bruce Dern William Devane Alfred Hitchcock Comedy Thriller
1153,Adam Marcus,Kane Hodder,Leslie Jordan,Erin Gray,Fantasy Horror Thriller,jason goes to hell: the final friday,Kane Hodder Leslie Jordan Erin Gray Adam Marcus Fantasy Horror Thriller
1154,Alfred Hitchcock,Tamara Toumanova,Lila Kedrova,David Opatoshu,Thriller,torn curtain,Tamara Toumanova Lila Kedrova David Opatoshu Alfred Hitchcock Thriller
1155,Don Coscarelli,Angus Scrimm,A. Michael Baldwin,James Le Gros,Action Fantasy Horror Sci-Fi Thriller,phantasm ii,Angus Scrimm A. Michael Baldwin James Le Gros Don Coscarelli Action Fantasy Horror Sci-Fi Thriller
1156,Darren Stein,Julie Benz,Judy Greer,Jeff Conaway,Comedy Crime Thriller,jawbreaker,Julie Benz Judy Greer Jeff Conaway Darren Stein Comedy Crime Thriller
1157,Chan-wook Park,Min-sik Choi,Ji-tae Yu,Hye-jeong Kang,Drama Mystery Thriller,oldboy,Min-sik Choi Ji-tae Yu Hye-jeong Kang Chan-wook Park Drama Mystery Thriller
1158,Jason Eisener,Gregory Smith,Robb Wells,Molly Dunsworth,Action Comedy Thriller,hobo with a shotgun,Gregory Smith Robb Wells Molly Dunsworth Jason Eisener Action Comedy Thriller
1159,Matthew Bright,Bokeem Woodbine,Dan Hedaya,Robert Peters,Comedy Crime Drama Thriller,freeway,Bokeem Woodbine Dan Hedaya Robert Peters Matthew Bright Comedy Crime Drama Thriller
